Frame,X,Y,Visibility,BBox_X,BBox_Y,BBox_W,BBox_H
327,[1274, 1245, 627],[90, 93, 915],1,[1268, 1243, 624],[82, 90, 911],[14, 8, 8],[18, 11, 7]
328,[1302],[86],1,[1288],[75],[28],[26]
329,[1347],[90],1,[1341],[82],[11],[15]
330,[0],[0],0,[0],[0],[0],[0]
331,[1420],[86],1,[1414],[78],[14],[18]
332,[1423],[82],1,[1417],[75],[14],[18]
333,[0],[0],0,[0],[0],[0],[0]
334,[0],[0],0,[0],[0],[0],[0]
335,[0],[0],0,[0],[0],[0],[0]
336,[0],[0],0,[0],[0],[0],[0]
337,[0],[0],0,[0],[0],[0],[0]
338,[0],[0],0,[0],[0],[0],[0]
339,[0],[0],0,[0],[0],[0],[0]
340,[0],[0],0,[0],[0],[0],[0]
341,[1392, 630],[146, 753],1,[1386, 627],[138, 750],[14, 8],[18, 11]
342,[635],[753],1,[627],[742],[16],[22]
343,[641],[753],1,[632],[746],[16],[18]
344,[660, 1324],[765, 168],1,[644, 1313],[750, 157],[36, 25],[33, 22]
345,[666, 1293],[772, 180],1,[649, 1285],[757, 172],[36, 19],[30, 18]
346,[680, 1279],[776, 187],1,[669, 1268],[761, 176],[22, 22],[33, 22]
347,[694, 1254],[791, 195],1,[683, 1243],[772, 183],[22, 22],[37, 26]
348,[703, 1245],[798, 191],1,[691, 1237],[787, 180],[22, 19],[26, 26]
349,[708, 1240],[810, 183],1,[700, 1231],[795, 172],[19, 19],[30, 22]
350,[1234, 697, 703],[165, 637, 697],1,[1226, 691, 697],[153, 626, 686],[19, 14, 11],[26, 22, 22]
351,[691, 1231],[543, 153],1,[683, 1223],[528, 142],[19, 19],[30, 22]
352,[1237, 686],[123, 461],1,[1226, 677],[112, 446],[22, 16],[26, 30]
353,[1240, 689, 677],[108, 405, 382],1,[1229, 680, 669],[97, 393, 371],[22, 16, 16],[22, 22, 22]
354,[677, 1243],[337, 82],1,[669, 1234],[318, 71],[16, 16],[37, 26]
355,[1245, 677],[60, 296],1,[1237, 669],[48, 281],[19, 16],[26, 30]
356,[1248, 675],[41, 251],1,[1240, 666],[26, 240],[16, 16],[30, 26]
357,[1248, 672],[18, 232],1,[1240, 663],[7, 221],[19, 16],[22, 22]
358,[669, 1251],[210, 3],1,[660, 1248],[198, 3],[16, 8],[22, 3]
359,[669],[191],1,[660],[180],[16],[26]
360,[666],[180],1,[658],[165],[19],[30]
361,[666],[172],1,[658],[157],[19],[30]
362,[666],[165],1,[658],[153],[19],[22]
363,[666],[161],1,[658],[150],[19],[22]
364,[669],[153],1,[660],[146],[16],[18]
365,[669],[153],1,[660],[146],[16],[15]
366,[669],[150],1,[660],[142],[16],[18]
367,[669],[150],1,[660],[142],[16],[18]
368,[675],[157],1,[666],[150],[16],[18]
369,[675],[157],1,[672],[153],[8],[11]
370,[675],[161],1,[672],[157],[8],[11]
371,[677],[165],1,[675],[157],[5],[15]
372,[675],[165],1,[672],[157],[8],[15]
373,[0],[0],0,[0],[0],[0],[0]
374,[0],[0],0,[0],[0],[0],[0]
375,[675],[176],1,[672],[176],[8],[3]
376,[675],[187],1,[666],[176],[16],[22]
377,[672],[180],1,[663],[168],[19],[22]
378,[672],[168],1,[663],[157],[16],[22]
379,[672],[157],1,[663],[150],[16],[18]
380,[672],[150],1,[663],[142],[16],[18]
381,[672],[142],1,[663],[135],[19],[18]
382,[672],[138],1,[663],[127],[19],[22]
383,[672],[135],1,[663],[123],[19],[26]
384,[0],[0],0,[0],[0],[0],[0]
385,[0],[0],0,[0],[0],[0],[0]
386,[0],[0],0,[0],[0],[0],[0]
387,[0],[0],0,[0],[0],[0],[0]
388,[0],[0],0,[0],[0],[0],[0]
389,[0],[0],0,[0],[0],[0],[0]
390,[0],[0],0,[0],[0],[0],[0]
391,[0],[0],0,[0],[0],[0],[0]
392,[658],[116],1,[646],[101],[22],[30]
393,[655],[116],1,[644],[105],[22],[26]
394,[652],[120],1,[641],[108],[22],[22]
395,[649],[123],1,[641],[112],[19],[22]
396,[646],[127],1,[638],[116],[19],[26]
397,[641],[135],1,[632],[123],[19],[22]
398,[641],[138],1,[632],[127],[16],[22]
399,[638],[146],1,[630],[135],[16],[26]
400,[638],[153],1,[630],[142],[16],[26]
401,[635, 669],[168, 787],1,[627, 660],[157, 776],[19, 16],[26, 22]
402,[1096, 635],[11, 183],1,[1085, 627],[0, 172],[22, 16],[26, 22]
403,[1091, 630],[26, 195],1,[1082, 621],[15, 183],[19, 19],[26, 22]
404,[1085, 627, 627],[41, 206, 843],1,[1077, 618, 624],[30, 195, 840],[19, 16, 8],[26, 22, 7]
405,[1080, 627],[67, 225],1,[1071, 618],[56, 213],[16, 16],[26, 22]
406,[1071, 627],[78, 243],1,[1063, 618],[67, 232],[19, 16],[26, 26]
