Frame,Visibility,X,Y,Z,Original_Frame,Point_Coordinates_Camera1,Point_Coordinates_Camera2,Point_Costs_Formula1,Point_Costs_Formula2,Point_Costs_Epipolar,Point_Costs_Reprojection,Point_Costs_Temporal
2214,1,[2.3586 ],[7.1781 ],[0.3832 ],2214,"[(700.0000, 296.0000)]","[(554.0000, 307.0000)]",[1.043826],[6.983158],[10.562280],[1.043826],[11.878663]
2215,1,[2.3110 ],[6.8262 ],[0.2418 ],2215,"[(700.0000, 296.0000)]","[(551.0000, 311.0000)]",[2.142645],[4.496449],[13.819485],[2.142645],[4.707608]
2216,1,[2.2722 ],[6.8129 ],[0.1527 ],2216,"[(697.0000, 307.0000)]","[(548.0000, 315.0000)]",[5.449387],[13.233696],[5.945957],[5.449387],[15.568618]
2217,1,[2.3125 ],[7.0989 ],[0.2532 ],2217,"[(697.0000, 307.0000)]","[(551.0000, 315.0000)]",[4.995540],[6.406893],[6.390699],[4.995540],[2.822706]
2218,0,[0],[0],[0],2218,[],[],[],[],[],[],[]
2219,0,[0],[0],[0],2219,[],[],[],[],[],[],[]
2220,0,[0],[0],[0],2220,[],[],[],[],[],[],[]
2221,0,[0],[0],[0],2221,[],[],[],[],[],[],[]
2222,0,[0],[0],[0],2222,[],[],[],[],[],[],[]
2223,0,[0],[0],[0],2223,[],[],[],[],[],[],[]
2224,1,[2.2409 ],[7.0420 ],[0.4078 ],2224,"[(691.0000, 288.0000)]","[(542.0000, 303.0000)]",[1.599702],[1.599702],[13.395167],[1.599702],[0.000000]
2225,0,[0],[0],[0],2225,[],[],[],[],[],[],[]
2226,0,[0],[0],[0],2226,[],[],[],[],[],[],[]
2227,0,[0],[0],[0],2227,[],[],[],[],[],[],[]
2228,0,[0],[0],[0],2228,[],[],[],[],[],[],[]
2229,0,[0],[0],[0],2229,[],[],[],[],[],[],[]
2230,0,[0],[0],[0],2230,[],[],[],[],[],[],[]
2231,0,[0],[0],[0],2231,[],[],[],[],[],[],[]
2232,1,[2.0799 ],[6.1139 ],[0.1019 ],2232,"[(689.0000, 288.0000)]","[(531.0000, 303.0000)]",[0.059817],[0.059817],[11.813509],[0.059817],[0.000000]
2233,1,[2.0906 ],[6.1895 ],[0.1445 ],2233,"[(689.0000, 288.0000)]","[(531.0000, 300.0000)]",[2.651712],[4.057999],[9.038295],[2.651712],[2.812574]
2234,1,[2.1095 ],[6.5512 ],[0.2650 ],2234,"[(686.0000, 288.0000)]","[(531.0000, 300.0000)]",[2.595236],[4.019495],[9.093865],[2.595236],[2.848519]
2235,1,[2.1095 ],[6.5512 ],[0.2650 ],2235,"[(686.0000, 288.0000)]","[(531.0000, 300.0000)]",[2.595236],[2.595236],[9.093865],[2.595236],[0.000000]
2236,1,[2.0058 ],[5.8802 ],[0.0446 ],2236,"[(686.0000, 288.0000)]","[(525.0000, 300.0000)]",[3.469751],[6.290839],[8.211068],[3.469751],[5.642177]
2237,0,[0],[0],[0],2237,[],[],[],[],[],[],[]
2238,0,[0],[0],[0],2238,[],[],[],[],[],[],[]
2239,1,[3.3362 ],[14.6015 ],[3.0329 ],2239,"[(683.0000, 288.0000)]","[(1319.0000, 63.0000)]",[114.544596],[114.544596],[102.449329],[114.544596],[0.000000]
2240,1,[2.0169 ],[6.1848 ],[0.1287 ],2240,"[(683.0000, 288.0000)]","[(525.0000, 303.0000)]",[0.690893],[402.307171],[11.041873],[0.690893],[803.232556]
2241,1,"[2.0169, 4.4719 ]","[6.1848, 13.1863 ]","[0.1287, 2.9163 ]",2241,"[(683.0000, 288.0000), (1257.0000, 123.0000)]","[(525.0000, 303.0000), (1248.0000, 60.0000)]","[0.690893, 4.483024]","[0.690893, 653.606116]","[11.041873, 19.353219]","[0.690893, 4.483024]","[0.000000, 1298.246184]"
2242,1,"[2.0169, 4.5325 ]","[6.1848, 13.0218 ]","[0.1287, 2.8955 ]",2242,"[(683.0000, 288.0000), (1251.0000, 123.0000)]","[(525.0000, 303.0000), (1223.0000, 60.0000)]","[0.690893, 1.862646]","[0.690893, 17.530244]","[11.041873, 16.879284]","[0.690893, 1.862646]","[0.000000, 31.335196]"
2243,1,"[2.0169, 4.6339 ]","[6.1848, 12.7817 ]","[0.1287, 2.8608 ]",2243,"[(683.0000, 288.0000), (1248.0000, 123.0000)]","[(525.0000, 303.0000), (1195.0000, 63.0000)]","[0.690893, 1.804325]","[0.690893, 17.573149]","[11.041873, 16.808608]","[0.690893, 1.804325]","[0.000000, 31.537649]"
2244,1,"[4.7302, 2.0041 ]","[12.5549, 6.3335 ]","[2.8203, 0.1795 ]",2244,"[(1245.0000, 127.0000), (680.0000, 288.0000)]","[(1172.0000, 67.0000), (523.0000, 303.0000)]","[0.402256, 0.923095]","[14.644817, 3.287879]","[14.633717, 10.803135]","[0.402256, 0.923095]","[28.485121, 4.729569]"
2245,1,"[9.2394, 1.9977 ]","[2.3256, 6.3069 ]","[1.2611, 0.1665 ]",2245,"[(1237.0000, 131.0000), (680.0000, 285.0000)]","[(973.0000, 97.0000), (523.0000, 307.0000)]","[0.286616, 5.713792]","[102.624015, 9.019270]","[14.545540, 17.580542]","[0.286616, 5.713792]","[204.674798, 6.610956]"
2246,1,"[1.9496, 9.8060 ]","[5.9938, 0.9106 ]","[0.0863, 0.9628 ]",2246,"[(680.0000, 285.0000), (1231.0000, 135.0000)]","[(520.0000, 303.0000), (964.0000, 105.0000)]","[1.597613, 2.900638]","[3.937109, 12.219507]","[13.439008, 17.482679]","[1.597613, 2.900638]","[4.678992, 18.637736]"
2247,1,"[1.9749, -1.6082 ]","[6.3735, 23.8234 ]","[0.2126, 4.4728 ]",2247,"[(677.0000, 285.0000), (1397.0000, 127.0000)]","[(520.0000, 303.0000), (956.0000, 105.0000)]","[1.652498, 4.471475]","[3.077093, 91.618387]","[13.497274, 19.163692]","[1.652498, 4.471475]","[2.849189, 174.293825]"
2248,1,[10.1355 ],[3.8896 ],[1.6014 ],2248,"[(1380.0000, 127.0000)]","[(1085.0000, 78.0000)]",[4.359775],[76.607673],[11.040708],[4.359775],[144.495796]
2249,1,[9.3976 ],[4.5469 ],[1.6068 ],2249,"[(1344.0000, 135.0000)]","[(1063.0000, 86.0000)]",[5.681352],[36.163451],[9.584179],[5.681352],[60.964198]
2250,1,[9.5769 ],[3.9306 ],[1.4318 ],2250,"[(1327.0000, 138.0000)]","[(1049.0000, 97.0000)]",[1.264737],[18.727702],[15.955996],[1.264737],[34.925932]
2251,1,[10.0121 ],[2.6896 ],[1.1649 ],2251,"[(1307.0000, 142.0000)]","[(1029.0000, 105.0000)]",[3.394774],[24.077190],[17.844734],[3.394774],[41.364831]
2252,1,[9.7830 ],[2.7071 ],[1.1016 ],2252,"[(1288.0000, 150.0000)]","[(1015.0000, 108.0000)]",[2.367835],[19.561716],[12.262382],[2.367835],[34.387761]
2253,1,[9.6088 ],[2.5133 ],[0.9993 ],2253,"[(1265.0000, 153.0000)]","[(998.0000, 116.0000)]",[1.130612],[21.588424],[15.467143],[1.130612],[40.915625]
2254,1,[9.2974 ],[2.7619 ],[0.9716 ],2254,"[(1248.0000, 157.0000)]","[(987.0000, 123.0000)]",[3.376423],[18.190152],[17.493369],[3.376423],[29.627458]
2255,1,[9.4639 ],[1.9283 ],[0.6964 ],2255,"[(1229.0000, 168.0000)]","[(970.0000, 131.0000)]",[0.630894],[20.332669],[13.472125],[0.630894],[39.403551]
2256,1,[1.8589 ],[6.0502 ],[0.1271 ],2256,"[(672.0000, 285.0000)]","[(511.0000, 300.0000)]",[2.238081],[501.753061],[9.496404],[2.238081],[999.029961]
2257,1,[1.8589 ],[6.0502 ],[0.1271 ],2257,"[(672.0000, 285.0000)]","[(511.0000, 300.0000)]",[2.238081],[2.238081],[9.496404],[2.238081],[0.000000]
2258,1,[1.8182 ],[5.8071 ],[0.0734 ],2258,"[(672.0000, 281.0000)]","[(509.0000, 300.0000)]",[1.421337],[4.268163],[13.320468],[1.421337],[5.693651]
2259,1,[1.8182 ],[5.8071 ],[0.0734 ],2259,"[(672.0000, 281.0000)]","[(509.0000, 300.0000)]",[1.421337],[1.421337],[13.320468],[1.421337],[0.000000]
2260,1,[1.8182 ],[5.8071 ],[0.0734 ],2260,"[(672.0000, 281.0000)]","[(509.0000, 300.0000)]",[1.421337],[1.421337],[13.320468],[1.421337],[0.000000]
2261,1,[1.8495 ],[6.2024 ],[0.2028 ],2261,"[(669.0000, 281.0000)]","[(509.0000, 300.0000)]",[1.480014],[2.904852],[13.382466],[1.480014],[2.849677]
2262,1,[1.8495 ],[6.2024 ],[0.2028 ],2262,"[(669.0000, 281.0000)]","[(509.0000, 300.0000)]",[1.480014],[1.480014],[13.382466],[1.480014],[0.000000]
2263,1,"[1.8196, 9.6889 ]","[6.2408, 2.1484 ]","[0.2169, 1.3466 ]",2263,"[(666.0000, 281.0000), (1268.0000, 120.0000)]","[(506.0000, 300.0000), (995.0000, 90.0000)]","[1.112000, 4.860431]","[3.946910, 548.975191]","[13.004228, 19.660652]","[1.112000, 4.860431]","[5.669818, 1088.229520]"
2264,1,"[4.5596, 1.8196, 9.5736 ]","[4.5934, 6.2408, 2.7691 ]","[1.6906, 0.2169, 1.5355 ]",2264,"[(908.0000, 123.0000), (666.0000, 281.0000), (1285.0000, 116.0000)]","[(708.0000, 112.0000), (506.0000, 300.0000), (1009.0000, 78.0000)]","[1.066851, 1.112000, 2.125735]","[267.164587, 1.112000, 19.735105]","[15.665524, 13.004228, 13.174266]","[1.066851, 1.112000, 2.125735]","[532.195472, 0.000000, 35.218739]"
2265,1,[1.8196 ],[6.2408 ],[0.2169 ],2265,"[(666.0000, 281.0000)]","[(506.0000, 300.0000)]",[1.112000],[1.112000],[13.004228],[1.112000],[0.000000]
2266,1,"[1.7748, 9.9758 ]","[5.9941, 2.9428 ]","[0.1609, 1.9039 ]",2266,"[(666.0000, 281.0000), (1335.0000, 90.0000)]","[(503.0000, 296.0000), (1043.0000, 48.0000)]","[2.913765, 5.602402]","[5.253236, 618.847720]","[8.863010, 10.548040]","[2.913765, 5.602402]","[4.678943, 1226.490637]"
2267,1,"[8.9986, 1.7093 ]","[5.0288, 5.6328 ]","[2.2357, 0.0452 ]",2267,"[(1350.0000, 78.0000), (666.0000, 281.0000)]","[(1065.0000, 37.0000), (500.0000, 296.0000)]","[3.345938, 3.351100]","[25.470889, 4.760941]","[12.945806, 8.422739]","[3.345938, 3.351100]","[44.249902, 2.819684]"
2268,1,"[9.0730, 1.7328 ]","[5.3711, 5.9708 ]","[2.3181, 0.1569 ]",2268,"[(1378.0000, 71.0000), (663.0000, 277.0000)]","[(1088.0000, 33.0000), (500.0000, 300.0000)]","[1.173916, 4.311832]","[27.763373, 8.571979]","[17.365879, 16.320170]","[1.173916, 4.311832]","[53.178914, 8.520295]"
2269,1,"[1.7446, 8.8931 ]","[6.0246, 5.9378 ]","[0.1971, 2.4696 ]",2269,"[(663.0000, 277.0000), (1397.0000, 60.0000)]","[(500.0000, 296.0000), (1105.0000, 22.0000)]","[0.680438, 1.582929]","[2.555751, 23.592700]","[12.618903, 18.020557]","[0.680438, 1.582929]","[3.750627, 44.019541]"
2270,1,"[1.6774, 10.0882 ]","[5.6595, 4.2986 ]","[0.0813, 2.4688 ]",2270,"[(663.0000, 277.0000), (1425.0000, 48.0000)]","[(497.0000, 296.0000), (1113.0000, 11.0000)]","[0.255687, 1.577125]","[1.665452, 25.195073]","[12.179223, 18.325754]","[0.255687, 1.577125]","[2.819531, 47.235895]"
2271,1,[1.7265 ],[5.9338 ],[0.1196 ],2271,"[(663.0000, 281.0000)]","[(500.0000, 300.0000)]",[0.319357],[4.565488],[12.185762],[0.319357],[8.492262]
2272,1,[1.6766 ],[5.8638 ],[0.1734 ],2272,"[(660.0000, 273.0000)]","[(495.0000, 296.0000)]",[4.025073],[11.098414],[16.093934],[4.025073],[14.146682]
2273,1,[3.0015 ],[17.8137 ],[3.7850 ],2273,"[(900.0000, 120.0000)]","[(497.0000, 300.0000)]",[183.171726],[319.371934],[163.885474],[183.171726],[272.400416]
2274,1,[3.0002 ],[17.8753 ],[3.7932 ],2274,"[(900.0000, 120.0000)]","[(497.0000, 296.0000)]",[177.281993],[179.157367],[160.179154],[177.281993],[3.750749]
2275,0,[0],[0],[0],2275,[],[],[],[],[],[],[]
2276,0,[0],[0],[0],2276,[],[],[],[],[],[],[]
2277,0,[0],[0],[0],2277,[],[],[],[],[],[],[]
2278,0,[0],[0],[0],2278,[],[],[],[],[],[],[]
2279,0,[0],[0],[0],2279,[],[],[],[],[],[],[]
2280,0,[0],[0],[0],2280,[],[],[],[],[],[],[]
2281,0,[0],[0],[0],2281,[],[],[],[],[],[],[]
2282,0,[0],[0],[0],2282,[],[],[],[],[],[],[]
2283,0,[0],[0],[0],2283,[],[],[],[],[],[],[]
2284,0,[0],[0],[0],2284,[],[],[],[],[],[],[]
2285,0,[0],[0],[0],2285,[],[],[],[],[],[],[]
2286,0,[0],[0],[0],2286,[],[],[],[],[],[],[]
2287,0,[0],[0],[0],2287,[],[],[],[],[],[],[]
2288,1,[2.1667 ],[7.0679 ],[1.1712 ],2288,"[(683.0000, 217.0000)]","[(520.0000, 228.0000)]",[1.199926],[1.199926],[14.067064],[1.199926],[0.000000]
2289,1,[2.2565 ],[7.1038 ],[1.2289 ],2289,"[(691.0000, 213.0000)]","[(528.0000, 221.0000)]",[0.337040],[9.571725],[12.541999],[0.337040],[18.469369]
2290,1,[2.3558 ],[7.3679 ],[1.3206 ],2290,"[(697.0000, 210.0000)]","[(537.0000, 217.0000)]",[0.029726],[7.839171],[12.974205],[0.029726],[15.618890]
2291,1,[2.4284 ],[7.3065 ],[1.3028 ],2291,"[(705.0000, 210.0000)]","[(545.0000, 217.0000)]",[0.798772],[8.352299],[13.776587],[0.798772],[15.107055]
2292,1,[2.5376 ],[7.4695 ],[1.3544 ],2292,"[(714.0000, 210.0000)]","[(556.0000, 213.0000)]",[1.645597],[11.419853],[11.264492],[1.645597],[19.548511]
2293,1,[2.6472 ],[7.4791 ],[1.3517 ],2293,"[(725.0000, 210.0000)]","[(568.0000, 213.0000)]",[0.444641],[11.298847],[12.514243],[0.444641],[21.708412]
2294,1,[2.7609 ],[8.0472 ],[1.4800 ],2294,"[(731.0000, 210.0000)]","[(582.0000, 213.0000)]",[1.253992],[10.681977],[14.269954],[1.253992],[18.855970]
2295,1,[2.8307 ],[8.0153 ],[1.4563 ],2295,"[(739.0000, 213.0000)]","[(590.0000, 213.0000)]",[0.889554],[8.710176],[12.028896],[0.889554],[15.641246]
2296,1,[2.8695 ],[7.4197 ],[1.2583 ],2296,"[(748.0000, 217.0000)]","[(593.0000, 221.0000)]",[2.494552],[11.169916],[15.434378],[2.494552],[17.350727]
2297,1,[2.9738 ],[7.7741 ],[1.2727 ],2297,"[(756.0000, 225.0000)]","[(607.0000, 228.0000)]",[2.720511],[15.453389],[15.540172],[2.720511],[25.465757]
2298,1,[3.0763 ],[8.0657 ],[1.2936 ],2298,"[(765.0000, 232.0000)]","[(621.0000, 232.0000)]",[1.217294],[13.486098],[13.901336],[1.217294],[24.537608]
2299,1,[3.1743 ],[8.5659 ],[1.3408 ],2299,"[(773.0000, 243.0000)]","[(638.0000, 240.0000)]",[0.009759],[15.314726],[12.501295],[0.009759],[30.609934]
2300,1,[3.2497 ],[8.6466 ],[1.2522 ],2300,"[(781.0000, 258.0000)]","[(649.0000, 251.0000)]",[3.093217],[18.486818],[9.121774],[3.093217],[30.787201]
2301,1,[3.3101 ],[8.8344 ],[1.2260 ],2301,"[(787.0000, 266.0000)]","[(660.0000, 262.0000)]",[0.701437],[12.761412],[12.830394],[0.701437],[24.119949]
2302,1,[3.4594 ],[9.0550 ],[1.1487 ],2302,"[(804.0000, 285.0000)]","[(683.0000, 277.0000)]",[0.764469],[25.813787],[11.039207],[0.764469],[50.098636]
2303,1,[3.5261 ],[9.4538 ],[1.1886 ],2303,"[(812.0000, 296.0000)]","[(700.0000, 288.0000)]",[1.243268],[17.250528],[12.869230],[1.243268],[32.014520]
2304,1,[3.5563 ],[9.7040 ],[1.1128 ],2304,"[(815.0000, 315.0000)]","[(711.0000, 311.0000)]",[6.026173],[6.026173],[17.304582],[6.026173],[0.000000]
2305,1,[3.6499 ],[9.6127 ],[0.9301 ],2305,"[(826.0000, 333.0000)]","[(722.0000, 330.0000)]",[8.184436],[28.560553],[19.084483],[8.184436],[40.752233]
2306,1,[3.7143 ],[10.0196 ],[0.9291 ],2306,"[(835.0000, 356.0000)]","[(742.0000, 348.0000)]",[6.235644],[30.705007],[16.745038],[6.235644],[48.938727]
2307,1,[3.8036 ],[10.0720 ],[0.7885 ],2307,"[(846.0000, 378.0000)]","[(756.0000, 367.0000)]",[5.529158],[28.389151],[15.630700],[5.529158],[45.719986]
2308,1,[3.9120 ],[9.9703 ],[0.5220 ],2308,"[(857.0000, 408.0000)]","[(767.0000, 390.0000)]",[0.871819],[28.148274],[10.495859],[0.871819],[54.552911]
2309,1,[3.9520 ],[10.4700 ],[0.5567 ],2309,"[(866.0000, 435.0000)]","[(790.0000, 416.0000)]",[4.140698],[34.132455],[13.185799],[4.140698],[59.983513]
2310,1,[4.0858 ],[10.1503 ],[0.1767 ],2310,"[(877.0000, 461.0000)]","[(795.0000, 438.0000)]",[1.992361],[26.118152],[10.591608],[1.992361],[48.251581]
2311,1,[4.1227 ],[10.4303 ],[0.0776 ],2311,"[(883.0000, 491.0000)]","[(810.0000, 468.0000)]",[5.582832],[36.056620],[13.492276],[5.582832],[60.947576]
2312,1,[4.1651 ],[10.6481 ],[0.0787 ],2312,"[(891.0000, 510.0000)]","[(824.0000, 480.0000)]",[2.239774],[20.805062],[9.888236],[2.239774],[37.130576]
2313,1,[4.1938 ],[10.6673 ],[0.1578 ],2313,"[(897.0000, 502.0000)]","[(829.0000, 472.0000)]",[3.037520],[12.243003],[10.794360],[3.037520],[18.410966]
2314,1,[4.1854 ],[10.9193 ],[0.3326 ],2314,"[(902.0000, 502.0000)]","[(840.0000, 468.0000)]",[1.256038],[9.138589],[9.063726],[1.256038],[15.765103]
2315,1,[4.2635 ],[10.8777 ],[0.3312 ],2315,"[(914.0000, 498.0000)]","[(849.0000, 465.0000)]",[4.087005],[14.522199],[11.838748],[4.087005],[20.870389]
2316,1,[4.2514 ],[11.1087 ],[0.4900 ],2316,"[(919.0000, 498.0000)]","[(860.0000, 461.0000)]",[2.291202],[10.167893],[10.099760],[2.291202],[15.753383]
2317,1,[4.2774 ],[11.2324 ],[0.5947 ],2317,"[(928.0000, 498.0000)]","[(871.0000, 453.0000)]",[3.207212],[13.848966],[4.797705],[3.207212],[21.283508]
2318,1,[4.4029 ],[11.0278 ],[0.4494 ],2318,"[(942.0000, 498.0000)]","[(877.0000, 457.0000)]",[2.264424],[12.243410],[10.025688],[2.264424],[19.957972]
2319,1,[4.3966 ],[11.1387 ],[0.5174 ],2319,"[(945.0000, 498.0000)]","[(883.0000, 457.0000)]",[3.408495],[7.650198],[11.114033],[3.408495],[8.483405]
2320,1,[4.3928 ],[11.3249 ],[0.5631 ],2320,"[(950.0000, 506.0000)]","[(894.0000, 468.0000)]",[8.894095],[20.732637],[16.168728],[8.894095],[23.677085]
2321,1,[4.5544 ],[10.8783 ],[0.2596 ],2321,"[(959.0000, 510.0000)]","[(888.0000, 468.0000)]",[4.603959],[12.072653],[11.990919],[4.603959],[14.937388]
2322,1,[4.4809 ],[11.4587 ],[0.5910 ],2322,"[(970.0000, 517.0000)]","[(916.0000, 472.0000)]",[7.444349],[26.952500],[14.517497],[7.444349],[39.016303]
2323,1,[4.4878 ],[11.5760 ],[0.6144 ],2323,"[(975.0000, 528.0000)]","[(925.0000, 476.0000)]",[3.145575],[13.552029],[10.211797],[3.145575],[20.812908]
2324,1,[4.5100 ],[11.6430 ],[0.6057 ],2324,"[(981.0000, 536.0000)]","[(933.0000, 483.0000)]",[4.436518],[14.202166],[11.264152],[4.436518],[19.531296]
2325,1,[4.5716 ],[11.6989 ],[0.5336 ],2325,"[(992.0000, 555.0000)]","[(945.0000, 495.0000)]",[1.724813],[20.174230],[8.300447],[1.724813],[36.898834]
2326,1,[4.6075 ],[11.7546 ],[0.4553 ],2326,"[(998.0000, 573.0000)]","[(953.0000, 510.0000)]",[2.034682],[19.101502],[8.226843],[2.034682],[34.133639]
2327,1,[4.6165 ],[11.8847 ],[0.4343 ],2327,"[(1004.0000, 588.0000)]","[(964.0000, 528.0000)]",[8.667831],[26.317542],[14.136128],[8.667831],[35.299422]
2328,1,[4.6252 ],[11.9857 ],[0.4316 ],2328,"[(1009.0000, 603.0000)]","[(973.0000, 536.0000)]",[5.066586],[18.283763],[10.449691],[5.066586],[26.434354]
2329,1,[4.6560 ],[12.0246 ],[0.3124 ],2329,"[(1012.0000, 626.0000)]","[(978.0000, 555.0000)]",[4.468177],[24.808869],[9.421245],[4.468177],[40.681384]
2330,1,[4.6892 ],[12.1319 ],[0.2438 ],2330,"[(1020.0000, 652.0000)]","[(990.0000, 573.0000)]",[1.993828],[25.167746],[6.569279],[1.993828],[46.347836]
2331,1,[4.7011 ],[12.2334 ],[0.1552 ],2331,"[(1023.0000, 678.0000)]","[(998.0000, 596.0000)]",[3.566477],[27.552689],[7.503698],[3.566477],[47.972424]
2332,1,[4.7496 ],[12.2877 ],[0.0105 ],2332,"[(1029.0000, 708.0000)]","[(1006.0000, 618.0000)]",[1.046177],[26.698388],[4.545961],[1.046177],[51.304422]
2333,1,[4.7890 ],[12.3374 ],[-0.0444 ],2333,"[(1037.0000, 723.0000)]","[(1015.0000, 630.0000)]",[2.273448],[17.447512],[5.357170],[2.273448],[30.348128]
2334,1,[4.7269 ],[12.5822 ],[0.1960 ],2334,"[(1046.0000, 727.0000)]","[(1035.0000, 630.0000)]",[3.340568],[17.426630],[6.227359],[3.340568],[28.172124]
2335,1,[4.7511 ],[12.6152 ],[0.2156 ],2335,"[(1054.0000, 731.0000)]","[(1043.0000, 630.0000)]",[2.092024],[10.094140],[4.970520],[2.092024],[16.004233]
2336,1,"[4.8281, 9.5251 ]","[12.6358, 5.7504 ]","[0.1857, 1.5797 ]",2336,"[(1071.0000, 742.0000), (1417.0000, 153.0000)]","[(1057.0000, 633.0000), (1127.0000, 105.0000)]","[0.245614, 5.072211]","[16.604412, 586.413276]","[2.550839, 19.210065]","[0.245614, 5.072211]","[32.717597, 1162.682129]"
2337,1,"[9.9704, 4.8345 ]","[4.6688, 12.7291 ]","[1.4435, 0.2561 ]",2337,"[(1397.0000, 150.0000), (1082.0000, 746.0000)]","[(1105.0000, 101.0000), (1071.0000, 637.0000)]","[0.850745, 4.023227]","[22.065014, 16.445008]","[15.387973, 6.346863]","[0.850745, 4.023227]","[42.428539, 24.843562]"
2338,1,"[4.8626, 8.8684 ]","[12.8097, 5.7694 ]","[0.2633, 1.6259 ]",2338,"[(1094.0000, 761.0000), (1352.0000, 146.0000)]","[(1085.0000, 645.0000), (1080.0000, 105.0000)]","[2.914038, 5.929471]","[19.730387, 41.267767]","[4.984668, 20.129788]","[2.914038, 5.929471]","[33.632698, 70.676592]"
2339,1,[4.8690 ],[12.8994 ],[0.3141 ],2339,"[(1105.0000, 768.0000)]","[(1099.0000, 652.0000)]",[7.750201],[21.385640],[9.198488],[7.750201],[27.270879]
2340,1,"[4.9263, 10.1671 ]","[12.9177, 2.3376 ]","[0.2561, 1.1097 ]",2340,"[(1116.0000, 787.0000), (1305.0000, 142.0000)]","[(1108.0000, 656.0000), (1026.0000, 105.0000)]","[1.812325, 3.018977]","[17.053715, 577.854508]","[0.084997, 17.491928]","[1.812325, 3.018977]","[30.482780, 1149.671061]"
2341,1,[10.0893 ],[1.7780 ],[1.0569 ],2341,"[(1279.0000, 138.0000)]","[(1004.0000, 105.0000)]",[4.281773],[27.702584],[18.746524],[4.281773],[46.841622]
2342,1,[9.1692 ],[2.9303 ],[1.2742 ],2342,"[(1251.0000, 138.0000)]","[(987.0000, 101.0000)]",[1.233986],[23.229428],[13.525354],[1.233986],[43.990884]
2343,1,[9.4294 ],[1.8792 ],[1.0897 ],2343,"[(1234.0000, 138.0000)]","[(970.0000, 105.0000)]",[0.901930],[17.509514],[15.529198],[0.901930],[33.215169]
2344,1,[9.7955 ],[0.2850 ],[0.8535 ],2344,"[(1212.0000, 138.0000)]","[(947.0000, 105.0000)]",[1.587076],[23.148175],[13.136585],[1.587076],[43.122197]
2345,1,[9.0658 ],[1.1539 ],[0.9756 ],2345,"[(1186.0000, 138.0000)]","[(930.0000, 108.0000)]",[0.050878],[20.753787],[14.576296],[0.050878],[41.405817]
2346,1,[9.6009 ],[-0.6374 ],[0.6690 ],2346,"[(1175.0000, 138.0000)]","[(916.0000, 112.0000)]",[2.292348],[14.477102],[16.809535],[2.292348],[24.369508]
2347,1,[8.5117 ],[1.4073 ],[0.9721 ],2347,"[(1153.0000, 142.0000)]","[(905.0000, 112.0000)]",[2.045857],[17.951522],[12.548474],[2.045857],[31.811329]
2348,1,[8.3593 ],[1.2981 ],[0.9308 ],2348,"[(1139.0000, 142.0000)]","[(894.0000, 116.0000)]",[0.862819],[13.075769],[15.335205],[0.862819],[24.425900]
2349,1,[8.7812 ],[-0.5437 ],[0.5846 ],2349,"[(1125.0000, 142.0000)]","[(877.0000, 123.0000)]",[5.793462],[21.153303],[20.085955],[5.793462],[30.719681]
2350,1,"[8.5482, 4.9905 ]","[-0.6401, 13.3267 ]","[0.5142, 0.4978 ]",2350,"[(1108.0000, 150.0000), (1186.0000, 836.0000)]","[(863.0000, 123.0000), (1189.0000, 682.0000)]","[2.875235, 6.167719]","[18.423386, 641.314658]","[11.532912, 6.004341]","[2.875235, 6.167719]","[31.096301, 1270.293878]"
2351,1,"[8.8936, 4.9261 ]","[-2.3830, 13.4210 ]","[0.1668, 0.6066 ]",2351,"[(1096.0000, 153.0000), (1186.0000, 840.0000)]","[(849.0000, 127.0000), (1198.0000, 682.0000)]","[3.295417, 4.591571]","[16.036025, 10.878122]","[11.049896, 4.506972]","[3.295417, 4.591571]","[25.481217, 12.573104]"
2352,1,[8.2725 ],[-0.9887 ],[0.2438 ],2352,"[(1082.0000, 161.0000)]","[(843.0000, 138.0000)]",[0.404712],[13.957014],[13.696122],[0.404712],[27.104604]
2353,1,[8.2725 ],[-0.9887 ],[0.2438 ],2353,"[(1082.0000, 161.0000)]","[(843.0000, 138.0000)]",[0.404712],[0.404712],[13.696122],[0.404712],[0.000000]
2354,1,[8.6070 ],[-1.9444 ],[0.0705 ],2354,"[(1085.0000, 161.0000)]","[(843.0000, 138.0000)]",[0.539470],[1.954082],[13.566492],[0.539470],[2.829224]
2355,1,[8.2725 ],[-0.9887 ],[0.2438 ],2355,"[(1082.0000, 161.0000)]","[(843.0000, 138.0000)]",[0.404712],[1.819324],[13.696122],[0.404712],[2.829224]
2356,1,[7.6992 ],[0.9831 ],[0.5671 ],2356,"[(1082.0000, 165.0000)]","[(849.0000, 138.0000)]",[3.234905],[7.973307],[10.876637],[3.234905],[9.476803]
2357,0,[0],[0],[0],2357,[],[],[],[],[],[],[]
2358,0,[0],[0],[0],2358,[],[],[],[],[],[],[]
2359,1,[7.3203 ],[2.4234 ],[0.8062 ],2359,"[(1085.0000, 168.0000)]","[(857.0000, 138.0000)]",[4.989037],[4.989037],[9.141529],[4.989037],[0.000000]
2360,1,"[4.9551, 7.3531 ]","[13.6593, 2.2143 ]","[0.7337, 0.7306 ]",2360,"[(1234.0000, 888.0000), (1082.0000, 165.0000)]","[(1254.0000, 697.0000), (855.0000, 146.0000)]","[3.914997, 5.332894]","[681.204134, 11.231978]","[4.230176, 19.179064]","[3.914997, 5.332894]","[1354.578274, 11.798167]"
