row_index,camera,bounce_frame,clip_name,clip_path,status,decode_s,crop_s,write_s,total_s,updated_at
71,sink,4662,bounce_4662_00071.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_4662_00071.mp4,ok,0.604859,0.000052,0.166843,0.771782,2026-07-20 20:52:32
71,hq,4662,bounce_4662_00071.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_4662_00071.mp4,ok,1.213258,0.000079,0.234791,1.448154,2026-07-20 20:52:33
74,source,4937,bounce_4937_00074.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_4937_00074.mp4,ok,0.192068,0.000049,0.148850,0.340991,2026-07-20 20:52:34
74,sink,4937,bounce_4937_00074.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_4937_00074.mp4,ok,0.245947,0.000049,0.267408,0.513431,2026-07-20 20:52:34
74,hq,4937,bounce_4937_00074.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_4937_00074.mp4,ok,1.046675,0.000046,0.327207,1.373951,2026-07-20 20:52:36
75,source,5153,bounce_5153_00075.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_5153_00075.mp4,ok,1.089808,0.000044,0.229444,1.319322,2026-07-20 20:52:37
75,sink,5153,bounce_5153_00075.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_5153_00075.mp4,ok,0.809051,0.000039,0.144157,0.953270,2026-07-20 20:52:38
75,hq,5153,bounce_5153_00075.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_5153_00075.mp4,ok,1.120922,0.000057,0.342354,1.463357,2026-07-20 20:52:39
76,source,5196,bounce_5196_00076.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_5196_00076.mp4,ok,0.160098,0.000069,0.153635,0.313829,2026-07-20 20:52:40
76,source,5205,dirchange_5205_00076.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/dirchange_5205_00076.mp4,ok,0.714171,0.000053,0.159572,0.873823,2026-07-20 20:52:40
76,sink,5196,bounce_5196_00076.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_5196_00076.mp4,ok,0.163336,0.000059,0.155569,0.318988,2026-07-20 20:52:41
76,hq,5196,bounce_5196_00076.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_5196_00076.mp4,ok,0.259111,0.000062,0.235795,0.494993,2026-07-20 20:52:41
77,source,5278,bounce_5278_00077.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_5278_00077.mp4,failed,0.704772,0.000000,0.000000,0.704825,2026-07-20 20:52:42
77,source,5241,dirchange_5241_00077.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/dirchange_5241_00077.mp4,ok,0.130503,0.000049,0.147165,0.277737,2026-07-20 20:52:42
77,sink,5278,bounce_5278_00077.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_5278_00077.mp4,failed,0.710261,0.000000,0.000000,0.710338,2026-07-20 20:52:43
77,hq,5278,bounce_5278_00077.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_5278_00077.mp4,ok,2.017340,0.000040,0.566743,2.584146,2026-07-20 20:52:46
81,source,5590,bounce_5590_00081.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_5590_00081.mp4,ok,0.223287,0.000050,0.177045,0.400411,2026-07-20 20:52:46
81,source,5632,dirchange_5632_00081.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/dirchange_5632_00081.mp4,ok,0.240823,0.000049,0.194708,0.435613,2026-07-20 20:52:46
81,sink,5590,bounce_5590_00081.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_5590_00081.mp4,ok,0.195507,0.000042,0.160712,0.356290,2026-07-20 20:52:47
81,hq,5590,bounce_5590_00081.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_5590_00081.mp4,ok,0.279238,0.000055,0.324125,0.603443,2026-07-20 20:52:47
82,source,6239,bounce_6239_00082.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_6239_00082.mp4,failed,0.756386,0.000000,0.000000,0.756446,2026-07-20 20:52:48
82,sink,6239,bounce_6239_00082.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_6239_00082.mp4,failed,0.745370,0.000000,0.000000,0.745440,2026-07-20 20:52:49
82,hq,6239,bounce_6239_00082.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_6239_00082.mp4,ok,1.379385,0.000056,0.226068,1.605530,2026-07-20 20:52:51
83,source,6280,bounce_6280_00083.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_6280_00083.mp4,ok,0.172863,0.000067,0.154195,0.327157,2026-07-20 20:52:51
83,sink,6280,bounce_6280_00083.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_6280_00083.mp4,ok,0.155372,0.000046,0.148841,0.304280,2026-07-20 20:52:51
83,hq,6280,bounce_6280_00083.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_6280_00083.mp4,ok,0.235753,0.000078,0.327388,0.563251,2026-07-20 20:52:52
87,source,6908,bounce_6908_00087.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_6908_00087.mp4,failed,0.223228,0.000000,0.000000,0.223291,2026-07-20 20:52:52
87,sink,6908,bounce_6908_00087.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_6908_00087.mp4,failed,0.947423,0.000000,0.000000,0.947482,2026-07-20 20:52:53
87,hq,6908,bounce_6908_00087.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_6908_00087.mp4,ok,0.264930,0.000047,0.310377,0.575379,2026-07-20 20:52:53
91,source,7364,bounce_7364_00091.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_7364_00091.mp4,ok,1.461409,0.000045,0.289237,1.750718,2026-07-20 20:52:55
91,sink,7364,bounce_7364_00091.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_7364_00091.mp4,ok,1.316144,0.000049,0.387492,1.703712,2026-07-20 20:52:57
91,hq,7364,bounce_7364_00091.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_7364_00091.mp4,ok,1.826823,0.000053,0.386661,2.213565,2026-07-20 20:52:59
92,source,7452,bounce_7452_00092.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_7452_00092.mp4,ok,0.312603,0.000044,0.219667,0.532342,2026-07-20 20:53:00
92,sink,7452,bounce_7452_00092.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_7452_00092.mp4,ok,0.334175,0.000051,0.239612,0.573864,2026-07-20 20:53:00
92,hq,7452,bounce_7452_00092.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_7452_00092.mp4,ok,0.443614,0.000056,0.366575,0.810273,2026-07-20 20:53:01
93,source,7478,bounce_7478_00093.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_7478_00093.mp4,failed,0.223618,0.000000,0.000000,0.223693,2026-07-20 20:53:01
93,sink,7478,bounce_7478_00093.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_7478_00093.mp4,failed,0.205326,0.000000,0.000000,0.206620,2026-07-20 20:53:02
93,hq,7478,bounce_7478_00093.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_7478_00093.mp4,ok,0.345976,0.000059,0.352869,0.698929,2026-07-20 20:53:02
94,source,7568,bounce_7568_00094.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_7568_00094.mp4,ok,0.350823,0.003087,0.213247,0.567188,2026-07-20 20:53:03
94,sink,7568,bounce_7568_00094.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_7568_00094.mp4,ok,1.436887,0.000045,0.231717,1.668676,2026-07-20 20:53:05
94,hq,7568,bounce_7568_00094.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_7568_00094.mp4,ok,0.520200,0.000047,0.679848,1.200120,2026-07-20 20:53:06
96,source,7646,bounce_7646_00096.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_7646_00096.mp4,ok,0.816355,0.000045,0.334316,1.150743,2026-07-20 20:53:07
96,sink,7646,bounce_7646_00096.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_7646_00096.mp4,ok,1.051298,0.000046,0.386512,1.437882,2026-07-20 20:53:08
96,hq,7646,bounce_7646_00096.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_7646_00096.mp4,ok,1.602235,0.000053,0.521901,2.124213,2026-07-20 20:53:10
101,source,7973,bounce_7973_00101.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_7973_00101.mp4,ok,1.204269,0.000046,0.223921,1.428264,2026-07-20 20:53:12
101,sink,7973,bounce_7973_00101.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_7973_00101.mp4,ok,1.156036,0.000043,0.243726,1.399835,2026-07-20 20:53:13
101,hq,7973,bounce_7973_00101.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_7973_00101.mp4,ok,1.729685,0.000053,0.533657,2.263421,2026-07-20 20:53:16
106,source,9458,bounce_9458_00106.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_9458_00106.mp4,ok,0.927567,0.000045,0.244204,1.171843,2026-07-20 20:53:17
106,sink,9458,bounce_9458_00106.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_9458_00106.mp4,ok,0.923721,0.000045,0.230246,1.154038,2026-07-20 20:53:18
106,hq,9458,bounce_9458_00106.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_9458_00106.mp4,ok,2.670723,0.000047,0.519017,3.189812,2026-07-20 20:53:21
108,source,9498,bounce_9498_00108.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_9498_00108.mp4,failed,0.298635,0.000000,0.000000,0.298692,2026-07-20 20:53:21
108,sink,9498,bounce_9498_00108.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_9498_00108.mp4,failed,0.294580,0.000000,0.000000,0.294630,2026-07-20 20:53:22
108,hq,9498,bounce_9498_00108.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_9498_00108.mp4,ok,0.478624,0.000067,0.375347,0.854062,2026-07-20 20:53:23
109,source,9543,bounce_9543_00109.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_9543_00109.mp4,ok,0.476409,0.000048,0.226821,0.703303,2026-07-20 20:53:23
109,sink,9543,bounce_9543_00109.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_9543_00109.mp4,ok,0.427064,0.000043,0.239092,0.666225,2026-07-20 20:53:24
109,hq,9543,bounce_9543_00109.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_9543_00109.mp4,ok,0.391476,0.000047,0.459985,0.851534,2026-07-20 20:53:25
110,source,9573,bounce_9573_00110.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_9573_00110.mp4,ok,0.219784,0.000050,0.281643,0.501503,2026-07-20 20:53:25
110,sink,9573,bounce_9573_00110.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_9573_00110.mp4,ok,0.225714,0.000046,0.232379,0.458166,2026-07-20 20:53:26
110,hq,9573,bounce_9573_00110.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_9573_00110.mp4,ok,0.332458,0.000049,0.347693,0.680227,2026-07-20 20:53:26
111,source,9605,bounce_9605_00111.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_9605_00111.mp4,ok,0.198469,0.000048,0.222091,0.420635,2026-07-20 20:53:27
111,sink,9605,bounce_9605_00111.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_9605_00111.mp4,ok,0.243036,0.000061,0.259212,0.502338,2026-07-20 20:53:27
111,hq,9605,bounce_9605_00111.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_9605_00111.mp4,ok,0.352887,0.000057,0.507414,0.860383,2026-07-20 20:53:28
113,source,9670,bounce_9670_00113.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_9670_00113.mp4,ok,0.289176,0.000065,0.220987,0.510286,2026-07-20 20:53:29
113,sink,9670,bounce_9670_00113.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_9670_00113.mp4,ok,0.248474,0.000046,0.212459,0.461007,2026-07-20 20:53:29
113,hq,9670,bounce_9670_00113.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_9670_00113.mp4,ok,0.491464,0.000050,0.538216,1.029754,2026-07-20 20:53:30
115,source,9807,bounce_9807_00115.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_9807_00115.mp4,ok,0.819053,0.000038,0.340273,1.159388,2026-07-20 20:53:31
115,sink,9807,bounce_9807_00115.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_9807_00115.mp4,ok,1.006073,0.000043,0.318469,1.327596,2026-07-20 20:53:33
115,hq,9807,bounce_9807_00115.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_9807_00115.mp4,ok,1.924830,0.000051,0.503049,2.427955,2026-07-20 20:53:35
118,source,9864,bounce_9864_00118.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_9864_00118.mp4,ok,0.380249,0.000049,0.224900,0.605225,2026-07-20 20:53:36
118,sink,9864,bounce_9864_00118.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_9864_00118.mp4,ok,0.341970,0.000050,0.278771,0.620818,2026-07-20 20:53:36
118,hq,9864,bounce_9864_00118.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_9864_00118.mp4,ok,0.544016,0.000057,0.504777,1.048877,2026-07-20 20:53:37
120,source,9982,bounce_9982_00120.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_9982_00120.mp4,failed,0.641081,0.000000,0.000000,0.641136,2026-07-20 20:53:38
120,sink,9982,bounce_9982_00120.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_9982_00120.mp4,failed,0.292985,0.000000,0.000000,0.293042,2026-07-20 20:53:38
120,hq,9982,bounce_9982_00120.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_9982_00120.mp4,ok,1.009625,0.000048,0.365963,1.375661,2026-07-20 20:53:40
122,source,10017,bounce_10017_00122.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_10017_00122.mp4,ok,0.390747,0.000049,0.229046,0.619868,2026-07-20 20:53:40
122,sink,10017,bounce_10017_00122.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_10017_00122.mp4,ok,0.242858,0.000066,0.241076,0.484026,2026-07-20 20:53:41
122,hq,10017,bounce_10017_00122.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_10017_00122.mp4,ok,0.598067,0.000052,0.548431,1.146577,2026-07-20 20:53:42
123,source,10048,bounce_10048_00123.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_10048_00123.mp4,ok,0.247726,0.000052,0.256826,0.504631,2026-07-20 20:53:43
123,sink,10048,bounce_10048_00123.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_10048_00123.mp4,ok,0.843710,0.000040,0.382482,1.226255,2026-07-20 20:53:44
123,hq,10048,bounce_10048_00123.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_10048_00123.mp4,ok,0.455832,0.000066,0.388248,0.844173,2026-07-20 20:53:45
126,source,10208,bounce_10208_00126.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_10208_00126.mp4,ok,0.406264,0.000045,0.347102,0.753436,2026-07-20 20:53:45
126,sink,10208,bounce_10208_00126.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_10208_00126.mp4,ok,1.599959,0.000048,0.233835,1.833866,2026-07-20 20:53:47
126,hq,10208,bounce_10208_00126.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_10208_00126.mp4,ok,0.471777,0.000042,0.507405,0.979248,2026-07-20 20:53:48
127,source,10275,bounce_10275_00127.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_10275_00127.mp4,ok,0.286610,0.000044,0.243055,0.529733,2026-07-20 20:53:49
127,sink,10275,bounce_10275_00127.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_10275_00127.mp4,ok,0.255486,0.000043,0.240348,0.495901,2026-07-20 20:53:49
127,hq,10275,bounce_10275_00127.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_10275_00127.mp4,ok,0.533269,0.000053,0.513835,1.047226,2026-07-20 20:53:50
129,source,10664,bounce_10664_00129.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_10664_00129.mp4,ok,1.306268,0.000054,0.298243,1.604592,2026-07-20 20:53:52
129,sink,10664,bounce_10664_00129.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_10664_00129.mp4,ok,0.950622,0.000048,0.223047,1.173744,2026-07-20 20:53:53
129,hq,10664,bounce_10664_00129.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_10664_00129.mp4,ok,1.751010,0.000049,0.503911,2.254995,2026-07-20 20:53:55
130,source,10706,bounce_10706_00130.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_10706_00130.mp4,ok,0.272148,0.000050,0.226197,0.498421,2026-07-20 20:53:56
130,sink,10706,bounce_10706_00130.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_10706_00130.mp4,ok,0.251043,0.000052,0.319716,0.570838,2026-07-20 20:53:56
130,hq,10706,bounce_10706_00130.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_10706_00130.mp4,ok,0.518381,0.000056,0.773833,1.292295,2026-07-20 20:53:58
134,source,10916,bounce_10916_00134.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_10916_00134.mp4,ok,1.741517,0.000043,0.227505,1.969091,2026-07-20 20:54:00
134,sink,10916,bounce_10916_00134.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_10916_00134.mp4,ok,1.237317,0.000044,0.231592,1.468979,2026-07-20 20:54:01
134,hq,10916,bounce_10916_00134.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_10916_00134.mp4,ok,2.218426,0.000049,0.517906,2.736406,2026-07-20 20:54:04
136,source,11050,bounce_11050_00136.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_11050_00136.mp4,ok,0.343316,0.000047,0.226192,0.569583,2026-07-20 20:54:04
136,sink,11050,bounce_11050_00136.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_11050_00136.mp4,ok,0.300702,0.000044,0.249057,0.549832,2026-07-20 20:54:05
136,hq,11050,bounce_11050_00136.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_11050_00136.mp4,ok,0.479014,0.000051,0.538089,1.017180,2026-07-20 20:54:06
139,source,11128,bounce_11128_00139.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_11128_00139.mp4,ok,0.637116,0.000056,0.234049,0.871252,2026-07-20 20:54:07
139,sink,11128,bounce_11128_00139.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_11128_00139.mp4,ok,0.682885,0.000047,0.235104,0.918074,2026-07-20 20:54:08
139,hq,11128,bounce_11128_00139.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_11128_00139.mp4,ok,1.460617,0.000058,0.801887,2.262593,2026-07-20 20:54:10
141,source,11194,bounce_11194_00141.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_11194_00141.mp4,ok,0.539279,0.000052,0.355008,0.894368,2026-07-20 20:54:11
141,sink,11194,bounce_11194_00141.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_11194_00141.mp4,ok,0.556398,0.000053,0.275349,0.831823,2026-07-20 20:54:12
141,hq,11194,bounce_11194_00141.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_11194_00141.mp4,ok,0.884565,0.000051,0.565143,1.449784,2026-07-20 20:54:13
143,source,11263,bounce_11263_00143.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_11263_00143.mp4,ok,1.347041,0.000049,0.205592,1.552708,2026-07-20 20:54:15
143,source,11272,dirchange_11272_00143.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/dirchange_11272_00143.mp4,ok,0.707949,0.000055,0.154336,0.862367,2026-07-20 20:54:16
143,sink,11263,bounce_11263_00143.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_11263_00143.mp4,ok,0.920319,0.000050,0.147612,1.068023,2026-07-20 20:54:17
143,hq,11263,bounce_11263_00143.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_11263_00143.mp4,ok,1.231731,0.000048,0.327328,1.559136,2026-07-20 20:54:18
145,source,11318,bounce_11318_00145.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_11318_00145.mp4,failed,0.178599,0.000000,0.000000,0.178665,2026-07-20 20:54:19
145,source,11303,dirchange_11303_00145.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/dirchange_11303_00145.mp4,ok,0.331067,0.000047,0.159373,0.490507,2026-07-20 20:54:19
145,sink,11318,bounce_11318_00145.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_11318_00145.mp4,failed,0.194174,0.000000,0.000000,0.194437,2026-07-20 20:54:19
145,hq,11318,bounce_11318_00145.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_11318_00145.mp4,ok,0.303291,0.000042,0.331712,0.635068,2026-07-20 20:54:20
148,source,11380,bounce_11380_00148.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_11380_00148.mp4,ok,0.663855,0.000043,0.241874,0.905799,2026-07-20 20:54:21
148,sink,11380,bounce_11380_00148.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_11380_00148.mp4,ok,1.078234,0.000041,0.199416,1.277715,2026-07-20 20:54:22
148,hq,11380,bounce_11380_00148.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_11380_00148.mp4,ok,1.763223,0.000063,0.302013,2.065335,2026-07-20 20:54:24
149,source,11434,bounce_11434_00149.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_11434_00149.mp4,ok,0.192632,0.000055,0.159450,0.352164,2026-07-20 20:54:24
149,source,11423,dirchange_11423_00149.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/dirchange_11423_00149.mp4,failed,0.358150,0.000000,0.000000,0.358518,2026-07-20 20:54:25
149,sink,11434,bounce_11434_00149.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_11434_00149.mp4,ok,0.192422,0.000051,0.156360,0.348854,2026-07-20 20:54:25
149,hq,11434,bounce_11434_00149.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_11434_00149.mp4,ok,0.305702,0.000051,0.207315,0.513096,2026-07-20 20:54:26
152,source,11536,bounce_11536_00152.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_11536_00152.mp4,ok,0.203264,0.000046,0.152984,0.356321,2026-07-20 20:54:26
152,sink,11536,bounce_11536_00152.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_11536_00152.mp4,ok,0.213185,0.000042,0.149336,0.362586,2026-07-20 20:54:26
152,hq,11536,bounce_11536_00152.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_11536_00152.mp4,ok,0.652072,0.000052,0.334315,0.986468,2026-07-20 20:54:27
154,source,11612,bounce_11612_00154.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_11612_00154.mp4,failed,0.619134,0.000000,0.000000,0.619192,2026-07-20 20:54:28
154,source,11622,dirchange_11622_00154.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/dirchange_11622_00154.mp4,ok,0.725671,0.000046,0.175214,0.900952,2026-07-20 20:54:29
154,sink,11612,bounce_11612_00154.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_11612_00154.mp4,failed,0.424471,0.000000,0.000000,0.424535,2026-07-20 20:54:29
154,hq,11612,bounce_11612_00154.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_11612_00154.mp4,ok,1.127953,0.000043,0.564102,1.692120,2026-07-20 20:54:31
156,source,11688,bounce_11688_00156.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_11688_00156.mp4,ok,0.447059,0.000061,0.240455,0.687605,2026-07-20 20:54:32
156,sink,11688,bounce_11688_00156.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_11688_00156.mp4,ok,0.425067,0.000060,0.267767,0.692917,2026-07-20 20:54:32
156,hq,11688,bounce_11688_00156.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_11688_00156.mp4,ok,0.563456,0.000055,0.368383,0.931915,2026-07-20 20:54:33
160,source,11790,bounce_11790_00160.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_11790_00160.mp4,ok,0.630161,0.000050,0.145040,0.775277,2026-07-20 20:54:34
160,sink,11790,bounce_11790_00160.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_11790_00160.mp4,ok,0.409156,0.000087,0.149704,0.558975,2026-07-20 20:54:35
160,hq,11790,bounce_11790_00160.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_11790_00160.mp4,ok,0.976355,0.000054,0.311339,1.287777,2026-07-20 20:54:36
162,source,12188,bounce_12188_00162.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_12188_00162.mp4,failed,0.163020,0.000000,0.000000,0.163101,2026-07-20 20:54:36
162,sink,12188,bounce_12188_00162.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_12188_00162.mp4,failed,0.939428,0.000000,0.000000,0.939482,2026-07-20 20:54:37
162,hq,12188,bounce_12188_00162.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_12188_00162.mp4,ok,0.302327,0.000045,0.317200,0.619592,2026-07-20 20:54:38
164,source,12261,bounce_12261_00164.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_12261_00164.mp4,ok,0.260054,0.000057,0.143794,0.403931,2026-07-20 20:54:38
164,sink,12261,bounce_12261_00164.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_12261_00164.mp4,ok,0.262566,0.000059,0.158539,0.421193,2026-07-20 20:54:39
164,hq,12261,bounce_12261_00164.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_12261_00164.mp4,ok,0.585897,0.000054,0.489689,1.075664,2026-07-20 20:54:40
166,source,12326,bounce_12326_00166.mp4,/home/ganesh/test_work/cv_output/bounce_clips/source/bounce_12326_00166.mp4,ok,0.642691,0.000043,0.348070,0.990829,2026-07-20 20:54:41
166,sink,12326,bounce_12326_00166.mp4,/home/ganesh/test_work/cv_output/bounce_clips/sink/bounce_12326_00166.mp4,ok,1.006383,0.000047,0.402289,1.408746,2026-07-20 20:54:42
166,hq,12326,bounce_12326_00166.mp4,/home/ganesh/test_work/cv_output/bounce_clips/hq/bounce_12326_00166.mp4,ok,1.984309,0.000068,0.208243,2.192657,2026-07-20 20:54:44
