EventWall_ns,RowType,Source_Index,Source_WallClock_ns,HQ_Index,HQ_WallClock_ns,WallTimeDifference_ns,WallTimeDifference_ms
1784219385950389892,MATCHED,301,1784219385950389892,329,1784219385956286715,-5896823,-5.896823
1784219385980181786,MATCHED,302,1784219385980181786,330,1784219385993233139,-13051353,-13.051353
1784219386014046469,MATCHED,303,1784219386014046469,331,1784219386023940475,-9894006,-9.894006
1784219386054647633,MATCHED,304,1784219386054647633,332,1784219386056957207,-2309574,-2.309574
1784219386081493948,MATCHED,305,1784219386081493948,333,1784219386089054951,-7561003,-7.561003
1784219386111649524,MATCHED,306,1784219386111649524,334,1784219386124022678,-12373154,-12.373154
1784219386151107515,MATCHED,307,1784219386151107515,335,1784219386155591743,-4484228,-4.484228
1784219386181412644,MATCHED,308,1784219386181412644,336,1784219386190790912,-9378268,-9.378268
1784219386212093659,MATCHED,309,1784219386212093659,337,1784219386222537901,-10444242,-10.444242
1784219386245595216,MATCHED,310,1784219386245595216,338,1784219386261398801,-15803585,-15.803585
1784219386280283593,MATCHED,311,1784219386280283593,339,1784219386289061989,-8778396,-8.778396
1784219386312440757,MATCHED,312,1784219386312440757,340,1784219386322850675,-10409918,-10.409918
1784219386345961962,MATCHED,313,1784219386345961962,341,1784219386355927777,-9965815,-9.965815
1784219386379717942,MATCHED,314,1784219386379717942,342,1784219386389634223,-9916281,-9.916281
1784219386414851296,MATCHED,315,1784219386414851296,343,1784219386424495951,-9644655,-9.644655
1784219386447952524,MATCHED,316,1784219386447952524,344,1784219386457605905,-9653381,-9.653381
1784219386481819503,MATCHED,317,1784219386481819503,345,1784219386492281524,-10462021,-10.462021
1784219386513297546,MATCHED,318,1784219386513297546,346,1784219386524277880,-10980334,-10.980334
1784219386545444729,MATCHED,319,1784219386545444729,347,1784219386556057869,-10613140,-10.613140
1784219386580525546,MATCHED,320,1784219386580525546,348,1784219386592453708,-11928162,-11.928162
1784219386627286865,MATCHED,321,1784219386627286865,349,1784219386631165183,-3878318,-3.878318
1784219386668163174,MATCHED,322,1784219386668163174,350,1784219386660876772,7286402,7.286402
1784219386700960887,MATCHED,323,1784219386700960887,351,1784219386692510763,8450124,8.450124
1784219386727124747,MATCHED,324,1784219386727124747,352,1784219386728173388,-1048641,-1.048641
1784219386750574100,MATCHED,325,1784219386750574100,353,1784219386760492944,-9918844,-9.918844
1784219386783467256,MATCHED,326,1784219386783467256,354,1784219386792343117,-8875861,-8.875861
1784219386816231747,MATCHED,327,1784219386816231747,355,1784219386825505681,-9273934,-9.273934
1784219386849318494,MATCHED,328,1784219386849318494,356,1784219386858842706,-9524212,-9.524212
1784219386883098122,MATCHED,329,1784219386883098122,357,1784219386891825569,-8727447,-8.727447
1784219386913824062,MATCHED,330,1784219386913824062,358,1784219386921774340,-7950278,-7.950278
1784219386947329359,MATCHED,331,1784219386947329359,359,1784219386956474255,-9144896,-9.144896
1784219386981043692,MATCHED,332,1784219386981043692,360,1784219387000179686,-19135994,-19.135994
1784219387015544256,MATCHED,333,1784219387015544256,361,1784219387025237334,-9693078,-9.693078
1784219387050483335,MATCHED,334,1784219387050483335,362,1784219387057414910,-6931575,-6.931575
1784219387080310914,MATCHED,335,1784219387080310914,363,1784219387088349632,-8038718,-8.038718
1784219387112214303,MATCHED,336,1784219387112214303,364,1784219387122839402,-10625099,-10.625099
1784219387145827877,MATCHED,337,1784219387145827877,365,1784219387155251660,-9423783,-9.423783
1784219387182189162,MATCHED,338,1784219387182189162,366,1784219387190965692,-8776530,-8.776530
1784219387211494191,MATCHED,339,1784219387211494191,367,1784219387224542714,-13048523,-13.048523
1784219387245483706,MATCHED,340,1784219387245483706,368,1784219387258599730,-13116024,-13.116024
1784219387278833746,MATCHED,341,1784219387278833746,369,1784219387291763664,-12929918,-12.929918
1784219387311436424,MATCHED,342,1784219387311436424,370,1784219387323351359,-11914935,-11.914935
1784219387345603993,MATCHED,343,1784219387345603993,371,1784219387354540782,-8936789,-8.936789
1784219387378854015,MATCHED,344,1784219387378854015,372,1784219387388470132,-9616117,-9.616117
1784219387412451923,MATCHED,345,1784219387412451923,373,1784219387421732491,-9280568,-9.280568
1784219387445872574,MATCHED,346,1784219387445872574,374,1784219387454338266,-8465692,-8.465692
1784219387480267251,MATCHED,347,1784219387480267251,375,1784219387488332338,-8065087,-8.065087
1784219387519774871,MATCHED,348,1784219387519774871,376,1784219387522711480,-2936609,-2.936609
1784219387545854269,MATCHED,349,1784219387545854269,377,1784219387555197645,-9343376,-9.343376
1784219387578639408,MATCHED,350,1784219387578639408,378,1784219387588320024,-9680616,-9.680616
1784219387612118354,MATCHED,351,1784219387612118354,379,1784219387621805380,-9687026,-9.687026
1784219387644896604,MATCHED,352,1784219387644896604,380,1784219387656543221,-11646617,-11.646617
1784219387680417695,MATCHED,353,1784219387680417695,381,1784219387690610218,-10192523,-10.192523
1784219387711359576,MATCHED,354,1784219387711359576,382,1784219387725768961,-14409385,-14.409385
1784219387745322795,MATCHED,355,1784219387745322795,383,1784219387759605683,-14282888,-14.282888
1784219387778295080,MATCHED,356,1784219387778295080,384,1784219387790487442,-12192362,-12.192362
1784219387812973106,MATCHED,357,1784219387812973106,385,1784219387824373405,-11400299,-11.400299
1784219387845746208,MATCHED,358,1784219387845746208,386,1784219387856868459,-11122251,-11.122251
1784219387878803548,MATCHED,359,1784219387878803548,387,1784219387889958894,-11155346,-11.155346
1784219387921064990,MATCHED,360,1784219387921064990,388,1784219387922512780,-1447790,-1.447790
1784219387948902646,MATCHED,361,1784219387948902646,389,1784219387955306942,-6404296,-6.404296
1784219387978686300,MATCHED,362,1784219387978686300,390,1784219387988026215,-9339915,-9.339915
1784219388010666410,MATCHED,363,1784219388010666410,391,1784219388021580515,-10914105,-10.914105
1784219388046345425,MATCHED,364,1784219388046345425,392,1784219388054883188,-8537763,-8.537763
1784219388080292199,MATCHED,365,1784219388080292199,393,1784219388088183269,-7891070,-7.891070
1784219388118370947,MATCHED,366,1784219388118370947,394,1784219388121543034,-3172087,-3.172087
1784219388149119571,MATCHED,367,1784219388149119571,395,1784219388154996502,-5876931,-5.876931
1784219388181945913,MATCHED,368,1784219388181945913,396,1784219388188764818,-6818905,-6.818905
1784219388214526981,MATCHED,369,1784219388214526981,397,1784219388222266267,-7739286,-7.739286
1784219388248557624,MATCHED,370,1784219388248557624,398,1784219388255784789,-7227165,-7.227165
1784219388282178865,MATCHED,371,1784219388282178865,399,1784219388288789670,-6610805,-6.610805
1784219388315458258,MATCHED,372,1784219388315458258,400,1784219388322787075,-7328817,-7.328817
1784219388346758876,MATCHED,373,1784219388346758876,401,1784219388355372610,-8613734,-8.613734
1784219388381183683,MATCHED,374,1784219388381183683,402,1784219388390051007,-8867324,-8.867324
1784219388411851567,MATCHED,375,1784219388411851567,403,1784219388422131195,-10279628,-10.279628
1784219388446016895,MATCHED,376,1784219388446016895,404,1784219388455250297,-9233402,-9.233402
1784219388478559814,MATCHED,377,1784219388478559814,405,1784219388492437810,-13877996,-13.877996
1784219388512422126,MATCHED,378,1784219388512422126,405,1784219388492437810,19984316,19.984316
1784219388544473385,MATCHED,379,1784219388544473385,406,1784219388548675751,-4202366,-4.202366
1784219388578208624,MATCHED,380,1784219388578208624,407,1784219388582216273,-4007649,-4.007649
1784219388611475758,MATCHED,381,1784219388611475758,408,1784219388607538047,3937711,3.937711
1784219388644071751,MATCHED,382,1784219388644071751,409,1784219388648422791,-4351040,-4.351040
1784219388678066432,MATCHED,383,1784219388678066432,410,1784219388680017320,-1950888,-1.950888
1784219388712605533,MATCHED,384,1784219388712605533,411,1784219388713184643,-579110,-0.579110
1784219388744659217,MATCHED,385,1784219388744659217,412,1784219388738267994,6391223,6.391223
1784219388778109497,MATCHED,386,1784219388778109497,413,1784219388775796318,2313179,2.313179
1784219388814308617,MATCHED,387,1784219388814308617,414,1784219388815996571,-1687954,-1.687954
1784219388845390423,MATCHED,388,1784219388845390423,415,1784219388848783455,-3393032,-3.393032
1784219388877959416,MATCHED,389,1784219388877959416,416,1784219388883574998,-5615582,-5.615582
1784219388911857839,MATCHED,390,1784219388911857839,417,1784219388913822247,-1964408,-1.964408
1784219388944690200,MATCHED,391,1784219388944690200,418,1784219388938891950,5798250,5.798250
1784219388977438784,MATCHED,392,1784219388977438784,419,1784219388979608512,-2169728,-2.169728
1784219389012487528,MATCHED,393,1784219389012487528,420,1784219389026480551,-13993023,-13.993023
1784219389044565804,MATCHED,394,1784219389044565804,421,1784219389052185839,-7620035,-7.620035
1784219389077620774,MATCHED,395,1784219389077620774,422,1784219389086207077,-8586303,-8.586303
1784219389112878237,MATCHED,396,1784219389112878237,423,1784219389103303436,9574801,9.574801
1784219389144554463,MATCHED,397,1784219389144554463,425,1784219389154883639,-10329176,-10.329176
1784219389177504877,MATCHED,398,1784219389177504877,426,1784219389187119992,-9615115,-9.615115
1784219389212256958,MATCHED,399,1784219389212256958,427,1784219389219377531,-7120573,-7.120573
1784219389244567843,MATCHED,400,1784219389244567843,428,1784219389253326529,-8758686,-8.758686
1784219389277238520,MATCHED,401,1784219389277238520,429,1784219389286590647,-9352127,-9.352127
1784219389311067666,MATCHED,402,1784219389311067666,430,1784219389319957820,-8890154,-8.890154
1784219389344369670,MATCHED,403,1784219389344369670,431,1784219389353493453,-9123783,-9.123783
1784219389377665803,MATCHED,404,1784219389377665803,432,1784219389386963606,-9297803,-9.297803
1784219389411004918,MATCHED,405,1784219389411004918,433,1784219389420633794,-9628876,-9.628876
1784219389445839367,MATCHED,406,1784219389445839367,434,1784219389454466201,-8626834,-8.626834
1784219389477227151,MATCHED,407,1784219389477227151,435,1784219389486677444,-9450293,-9.450293
1784219389510970947,MATCHED,408,1784219389510970947,436,1784219389520786292,-9815345,-9.815345
1784219389544258099,MATCHED,409,1784219389544258099,437,1784219389554045929,-9787830,-9.787830
1784219389577011275,MATCHED,410,1784219389577011275,438,1784219389587298529,-10287254,-10.287254
1784219389612215295,MATCHED,411,1784219389612215295,439,1784219389621221584,-9006289,-9.006289
1784219389644320830,MATCHED,412,1784219389644320830,440,1784219389655858222,-11537392,-11.537392
1784219389677315319,MATCHED,413,1784219389677315319,441,1784219389690217382,-12902063,-12.902063
1784219389712082825,MATCHED,414,1784219389712082825,442,1784219389722203849,-10121024,-10.121024
1784219389745724732,MATCHED,415,1784219389745724732,443,1784219389755937351,-10212619,-10.212619
1784219389779546341,MATCHED,416,1784219389779546341,444,1784219389792834609,-13288268,-13.288268
1784219389817674181,MATCHED,417,1784219389817674181,445,1784219389824833669,-7159488,-7.159488
1784219389845242266,MATCHED,418,1784219389845242266,446,1784219389857297538,-12055272,-12.055272
1784219389879418927,MATCHED,419,1784219389879418927,447,1784219389890411158,-10992231,-10.992231
1784219389915596417,MATCHED,420,1784219389915596417,448,1784219389924545988,-8949571,-8.949571
1784219389945595642,MATCHED,421,1784219389945595642,449,1784219389958566393,-12970751,-12.970751
1784219389981671967,MATCHED,422,1784219389981671967,450,1784219389992231784,-10559817,-10.559817
1784219390012392592,MATCHED,423,1784219390012392592,451,1784219390023854719,-11462127,-11.462127
1784219390043033477,MATCHED,424,1784219390043033477,452,1784219390057724089,-14690612,-14.690612
1784219390079249893,MATCHED,425,1784219390079249893,453,1784219390089461801,-10211908,-10.211908
1784219390110069776,MATCHED,426,1784219390110069776,454,1784219390121651044,-11581268,-11.581268
1784219390145258574,MATCHED,427,1784219390145258574,455,1784219390156011445,-10752871,-10.752871
1784219390178684020,MATCHED,428,1784219390178684020,456,1784219390187339661,-8655641,-8.655641
1784219390212282595,MATCHED,429,1784219390212282595,457,1784219390220809259,-8526664,-8.526664
1784219390244978161,MATCHED,430,1784219390244978161,458,1784219390253791806,-8813645,-8.813645
1784219390278229961,MATCHED,431,1784219390278229961,459,1784219390287796749,-9566788,-9.566788
1784219390310170536,MATCHED,432,1784219390310170536,460,1784219390321788839,-11618303,-11.618303
1784219390345482906,MATCHED,433,1784219390345482906,461,1784219390354035322,-8552416,-8.552416
1784219390377063762,MATCHED,434,1784219390377063762,462,1784219390387849452,-10785690,-10.785690
1784219390410646040,MATCHED,435,1784219390410646040,463,1784219390421736211,-11090171,-11.090171
1784219390443936378,MATCHED,436,1784219390443936378,464,1784219390458260659,-14324281,-14.324281
1784219390477728080,MATCHED,437,1784219390477728080,465,1784219390492201824,-14473744,-14.473744
1784219390510113242,MATCHED,438,1784219390510113242,466,1784219390523575948,-13462706,-13.462706
1784219390545938421,MATCHED,439,1784219390545938421,467,1784219390559547013,-13608592,-13.608592
1784219390578617376,MATCHED,440,1784219390578617376,468,1784219390587137203,-8519827,-8.519827
1784219390610687967,MATCHED,441,1784219390610687967,469,1784219390622816569,-12128602,-12.128602
1784219390646097707,MATCHED,442,1784219390646097707,470,1784219390655994114,-9896407,-9.896407
1784219390678106188,MATCHED,443,1784219390678106188,471,1784219390687147370,-9041182,-9.041182
1784219390711646948,MATCHED,444,1784219390711646948,472,1784219390720603838,-8956890,-8.956890
1784219390743963444,MATCHED,445,1784219390743963444,473,1784219390755486714,-11523270,-11.523270
1784219390776303903,MATCHED,446,1784219390776303903,474,1784219390789471490,-13167587,-13.167587
1784219390810204585,MATCHED,447,1784219390810204585,475,1784219390822063616,-11859031,-11.859031
1784219390844597577,MATCHED,448,1784219390844597577,476,1784219390856414647,-11817070,-11.817070
1784219390877060386,MATCHED,449,1784219390877060386,477,1784219390889183105,-12122719,-12.122719
1784219390909900451,MATCHED,450,1784219390909900451,478,1784219390922052395,-12151944,-12.151944
1784219390943580209,MATCHED,451,1784219390943580209,479,1784219390954837630,-11257421,-11.257421
1784219390976885176,MATCHED,452,1784219390976885176,479,1784219390954837630,22047546,22.047546
1784219391010779655,MATCHED,453,1784219391010779655,480,1784219391004395340,6384315,6.384315
1784219391043391110,MATCHED,454,1784219391043391110,482,1784219391053102134,-9711024,-9.711024
1784219391077411106,MATCHED,455,1784219391077411106,483,1784219391085104805,-7693699,-7.693699
1784219391110665240,MATCHED,456,1784219391110665240,484,1784219391118112445,-7447205,-7.447205
1784219391143961188,MATCHED,457,1784219391143961188,485,1784219391152089407,-8128219,-8.128219
1784219391176182852,MATCHED,458,1784219391176182852,486,1784219391185281656,-9098804,-9.098804
1784219391210136367,MATCHED,459,1784219391210136367,487,1784219391218695272,-8558905,-8.558905
1784219391243480296,MATCHED,460,1784219391243480296,488,1784219391252493161,-9012865,-9.012865
1784219391276664746,MATCHED,461,1784219391276664746,489,1784219391285755187,-9090441,-9.090441
1784219391309960138,MATCHED,462,1784219391309960138,490,1784219391319604150,-9644012,-9.644012
1784219391344697552,MATCHED,463,1784219391344697552,491,1784219391353193820,-8496268,-8.496268
1784219391377080603,MATCHED,464,1784219391377080603,492,1784219391386472216,-9391613,-9.391613
1784219391410048073,MATCHED,465,1784219391410048073,493,1784219391420207754,-10159681,-10.159681
1784219391443229226,MATCHED,466,1784219391443229226,494,1784219391453494242,-10265016,-10.265016
1784219391476675951,MATCHED,467,1784219391476675951,495,1784219391487509536,-10833585,-10.833585
