row_index,camera,bounce_frame,clip_name,clip_path,status,decode_s,crop_s,write_s,total_s,updated_at
729,sink,50475,bounce_50475_00729.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_50475_00729.mp4,ok,0.936947,0.000113,0.401686,1.338788,2026-05-28 22:20:26
729,hq,50475,bounce_50475_00729.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_50475_00729.mp4,ok,0.578693,0.000123,0.426396,1.005257,2026-05-28 22:20:27
732,source,50543,bounce_50543_00732.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_50543_00732.mp4,ok,0.356439,0.000122,0.423410,0.780010,2026-05-28 22:20:27
732,sink,50543,bounce_50543_00732.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_50543_00732.mp4,ok,0.298690,0.000119,0.384387,0.683236,2026-05-28 22:20:28
732,hq,50543,bounce_50543_00732.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_50543_00732.mp4,ok,1.291517,0.000131,0.396525,1.688214,2026-05-28 22:20:30
733,source,50587,bounce_50587_00733.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_50587_00733.mp4,failed,0.324266,0.000000,0.000000,0.324444,2026-05-28 22:20:30
733,sink,50587,bounce_50587_00733.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_50587_00733.mp4,failed,0.237414,0.000000,0.000000,0.237557,2026-05-28 22:20:30
734,source,50717,bounce_50717_00734.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_50717_00734.mp4,ok,0.296388,0.000112,0.359674,0.656216,2026-05-28 22:20:31
734,sink,50717,bounce_50717_00734.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_50717_00734.mp4,ok,0.945704,0.000146,0.355210,1.301106,2026-05-28 22:20:32
734,hq,50717,bounce_50717_00734.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_50717_00734.mp4,ok,1.551611,0.000114,0.353399,1.905163,2026-05-28 22:20:34
735,source,50761,bounce_50761_00735.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_50761_00735.mp4,ok,0.198788,0.000160,0.431414,0.630405,2026-05-28 22:20:35
735,sink,50761,bounce_50761_00735.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_50761_00735.mp4,ok,0.246224,0.000117,0.348364,0.594753,2026-05-28 22:20:35
735,hq,50761,bounce_50761_00735.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_50761_00735.mp4,ok,1.380417,0.000131,0.392605,1.773196,2026-05-28 22:20:37
738,source,50845,bounce_50845_00738.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_50845_00738.mp4,ok,0.567313,0.000116,0.347578,0.915052,2026-05-28 22:20:38
738,sink,50845,bounce_50845_00738.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_50845_00738.mp4,ok,0.371319,0.000118,0.410196,0.781677,2026-05-28 22:20:39
738,hq,50845,bounce_50845_00738.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_50845_00738.mp4,ok,0.633330,0.000133,0.377237,1.010750,2026-05-28 22:20:40
739,source,51084,bounce_51084_00739.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_51084_00739.mp4,ok,0.548215,0.000139,0.333689,0.882093,2026-05-28 22:20:41
739,sink,51084,bounce_51084_00739.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_51084_00739.mp4,ok,0.335248,0.000137,0.358899,0.694334,2026-05-28 22:20:42
739,hq,51084,bounce_51084_00739.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_51084_00739.mp4,ok,1.521834,0.000129,0.348786,1.870796,2026-05-28 22:20:43
740,source,51140,bounce_51140_00740.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_51140_00740.mp4,ok,0.314196,0.000131,0.371966,0.686342,2026-05-28 22:20:44
740,sink,51140,bounce_51140_00740.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_51140_00740.mp4,ok,0.304935,0.000133,0.342653,0.647766,2026-05-28 22:20:45
740,hq,51140,bounce_51140_00740.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_51140_00740.mp4,ok,1.550909,0.000117,0.413552,1.964621,2026-05-28 22:20:47
743,source,51240,bounce_51240_00743.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_51240_00743.mp4,ok,0.990142,0.000116,0.458547,1.448847,2026-05-28 22:20:48
743,sink,51240,bounce_51240_00743.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_51240_00743.mp4,ok,0.458721,0.000135,0.423834,0.882741,2026-05-28 22:20:49
743,hq,51240,bounce_51240_00743.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_51240_00743.mp4,ok,0.803984,0.000130,0.352063,1.156226,2026-05-28 22:20:50
744,source,51329,bounce_51329_00744.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_51329_00744.mp4,ok,0.484648,0.000136,0.397160,0.881996,2026-05-28 22:20:51
744,sink,51329,bounce_51329_00744.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_51329_00744.mp4,ok,0.383833,0.000120,0.398981,0.782979,2026-05-28 22:20:52
744,hq,51329,bounce_51329_00744.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_51329_00744.mp4,ok,0.878056,0.000214,0.481502,1.359820,2026-05-28 22:20:53
745,source,51371,bounce_51371_00745.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_51371_00745.mp4,ok,0.197598,0.000140,0.424710,0.622497,2026-05-28 22:20:54
745,sink,51371,bounce_51371_00745.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_51371_00745.mp4,ok,0.422912,0.000154,0.437904,0.861016,2026-05-28 22:20:55
745,hq,51371,bounce_51371_00745.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_51371_00745.mp4,ok,0.272760,0.000111,0.357161,0.630072,2026-05-28 22:20:55
747,source,51430,bounce_51430_00747.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_51430_00747.mp4,ok,0.265396,0.000110,0.414074,0.679622,2026-05-28 22:20:56
747,sink,51430,bounce_51430_00747.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_51430_00747.mp4,ok,0.205290,0.000133,0.390761,0.596231,2026-05-28 22:20:57
747,hq,51430,bounce_51430_00747.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_51430_00747.mp4,ok,0.452935,0.000138,0.415582,0.868706,2026-05-28 22:20:58
748,source,51506,bounce_51506_00748.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_51506_00748.mp4,ok,0.352187,0.000135,0.452719,0.805093,2026-05-28 22:20:58
748,sink,51506,bounce_51506_00748.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_51506_00748.mp4,ok,0.276347,0.000113,0.354807,0.631308,2026-05-28 22:20:59
748,hq,51506,bounce_51506_00748.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_51506_00748.mp4,ok,1.355697,0.000133,0.926013,2.281895,2026-05-28 22:21:01
749,source,51663,bounce_51663_00749.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_51663_00749.mp4,ok,2.778184,0.000133,0.340940,3.119307,2026-05-28 22:21:04
749,sink,51663,bounce_51663_00749.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_51663_00749.mp4,ok,0.922072,0.000122,0.388559,1.310797,2026-05-28 22:21:06
749,hq,51663,bounce_51663_00749.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_51663_00749.mp4,ok,1.193564,0.000140,0.400412,1.594168,2026-05-28 22:21:07
751,source,51973,bounce_51973_00751.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_51973_00751.mp4,ok,0.353049,0.000120,0.344548,0.697757,2026-05-28 22:21:08
751,sink,51973,bounce_51973_00751.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_51973_00751.mp4,ok,1.175084,0.000114,0.419854,1.595098,2026-05-28 22:21:10
751,hq,51973,bounce_51973_00751.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_51973_00751.mp4,ok,1.437024,0.000117,0.341821,1.779006,2026-05-28 22:21:11
752,source,52026,bounce_52026_00752.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_52026_00752.mp4,failed,0.291456,0.000000,0.000000,0.291587,2026-05-28 22:21:12
752,sink,52026,bounce_52026_00752.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_52026_00752.mp4,failed,0.247340,0.000000,0.000000,0.247486,2026-05-28 22:21:12
753,source,52079,bounce_52079_00753.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_52079_00753.mp4,ok,0.225840,0.000118,0.416280,0.642276,2026-05-28 22:21:13
753,sink,52079,bounce_52079_00753.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_52079_00753.mp4,ok,0.307679,0.000122,0.447242,0.755084,2026-05-28 22:21:13
754,source,52298,bounce_52298_00754.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_52298_00754.mp4,ok,1.070756,0.000140,0.398537,1.469482,2026-05-28 22:21:15
754,sink,52298,bounce_52298_00754.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_52298_00754.mp4,ok,0.516549,0.000136,0.440386,0.957118,2026-05-28 22:21:16
754,hq,52298,bounce_52298_00754.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_52298_00754.mp4,ok,0.448081,0.000137,0.339519,0.787782,2026-05-28 22:21:17
755,source,52345,bounce_52345_00755.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_52345_00755.mp4,ok,0.243339,0.000122,0.403152,0.646656,2026-05-28 22:21:17
755,sink,52345,bounce_52345_00755.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_52345_00755.mp4,ok,0.287686,0.000117,0.349497,0.637338,2026-05-28 22:21:18
755,hq,52345,bounce_52345_00755.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_52345_00755.mp4,ok,0.322541,0.000139,0.429167,0.751896,2026-05-28 22:21:19
756,source,52397,bounce_52397_00756.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_52397_00756.mp4,ok,0.345994,0.000193,0.410735,0.757205,2026-05-28 22:21:19
756,sink,52397,bounce_52397_00756.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_52397_00756.mp4,ok,0.279074,0.000128,0.386083,0.665334,2026-05-28 22:21:20
757,source,52692,bounce_52692_00757.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_52692_00757.mp4,ok,0.314957,0.000138,0.362267,0.677412,2026-05-28 22:21:21
757,sink,52692,bounce_52692_00757.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_52692_00757.mp4,ok,1.034761,0.000128,0.415352,1.450292,2026-05-28 22:21:22
757,hq,52692,bounce_52692_00757.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_52692_00757.mp4,ok,1.181390,0.000129,0.363692,1.545257,2026-05-28 22:21:24
758,source,52734,bounce_52734_00758.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_52734_00758.mp4,ok,0.189109,0.000137,0.374057,0.563351,2026-05-28 22:21:24
758,sink,52734,bounce_52734_00758.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_52734_00758.mp4,ok,0.227874,0.000127,0.392594,0.620644,2026-05-28 22:21:25
758,hq,52734,bounce_52734_00758.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_52734_00758.mp4,ok,0.338435,0.000119,0.347994,0.686587,2026-05-28 22:21:26
760,source,52780,bounce_52780_00760.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_52780_00760.mp4,ok,0.727093,0.000136,0.366215,1.093498,2026-05-28 22:21:27
760,sink,52780,bounce_52780_00760.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_52780_00760.mp4,ok,0.220995,0.000134,0.446775,0.667954,2026-05-28 22:21:28
760,hq,52780,bounce_52780_00760.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_52780_00760.mp4,ok,0.484610,0.000113,0.400316,0.885078,2026-05-28 22:21:28
761,source,52909,bounce_52909_00761.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_52909_00761.mp4,ok,0.943392,0.000117,0.349929,1.293480,2026-05-28 22:21:30
761,sink,52909,bounce_52909_00761.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_52909_00761.mp4,ok,0.645347,0.000114,0.390678,1.036182,2026-05-28 22:21:31
761,hq,52909,bounce_52909_00761.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_52909_00761.mp4,ok,0.554866,0.000121,0.416164,0.971193,2026-05-28 22:21:32
762,source,53124,bounce_53124_00762.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_53124_00762.mp4,ok,0.545729,0.000109,0.381802,0.927683,2026-05-28 22:21:33
762,sink,53124,bounce_53124_00762.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_53124_00762.mp4,ok,0.332233,0.000120,0.354081,0.686476,2026-05-28 22:21:33
762,hq,53124,bounce_53124_00762.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_53124_00762.mp4,ok,1.462259,0.000120,0.355417,1.817837,2026-05-28 22:21:35
763,source,53171,bounce_53171_00763.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_53171_00763.mp4,ok,0.230336,0.000113,0.398883,0.629377,2026-05-28 22:21:36
763,sink,53171,bounce_53171_00763.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_53171_00763.mp4,ok,0.472729,0.000111,0.375661,0.848541,2026-05-28 22:21:37
763,hq,53171,bounce_53171_00763.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_53171_00763.mp4,ok,1.265968,0.000132,0.422025,1.688174,2026-05-28 22:21:38
764,source,53245,bounce_53245_00764.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_53245_00764.mp4,ok,0.516890,0.000135,0.363014,0.880087,2026-05-28 22:21:39
764,sink,53245,bounce_53245_00764.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_53245_00764.mp4,ok,0.323726,0.000122,0.393562,0.717454,2026-05-28 22:21:40
764,hq,53245,bounce_53245_00764.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_53245_00764.mp4,ok,0.601529,0.000116,0.407212,1.008900,2026-05-28 22:21:41
767,source,53491,bounce_53491_00767.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_53491_00767.mp4,ok,0.716344,0.000111,0.344838,1.061334,2026-05-28 22:21:42
767,sink,53491,bounce_53491_00767.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_53491_00767.mp4,ok,0.343597,0.000134,0.393361,0.737143,2026-05-28 22:21:43
768,source,53701,bounce_53701_00768.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_53701_00768.mp4,ok,1.387051,0.000132,0.382903,1.770137,2026-05-28 22:21:45
768,sink,53701,bounce_53701_00768.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_53701_00768.mp4,ok,1.045618,0.000114,0.407619,1.453391,2026-05-28 22:21:46
768,hq,53701,bounce_53701_00768.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_53701_00768.mp4,ok,0.528600,0.000124,0.404853,0.933618,2026-05-28 22:21:47
769,source,53829,bounce_53829_00769.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_53829_00769.mp4,ok,0.298249,0.000133,0.409836,0.708265,2026-05-28 22:21:48
769,sink,53829,bounce_53829_00769.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_53829_00769.mp4,ok,0.772141,0.000112,0.378329,1.150620,2026-05-28 22:21:49
769,hq,53829,bounce_53829_00769.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_53829_00769.mp4,ok,0.895115,0.000137,0.409610,1.304903,2026-05-28 22:21:50
770,source,53878,bounce_53878_00770.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_53878_00770.mp4,ok,0.238175,0.000131,0.347613,0.585968,2026-05-28 22:21:51
770,sink,53878,bounce_53878_00770.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_53878_00770.mp4,ok,0.228110,0.000132,0.361043,0.589334,2026-05-28 22:21:51
770,hq,53878,bounce_53878_00770.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_53878_00770.mp4,ok,0.507882,0.000138,0.420694,0.928764,2026-05-28 22:21:52
772,source,53927,bounce_53927_00772.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_53927_00772.mp4,ok,0.285269,0.000132,0.395296,0.680745,2026-05-28 22:21:53
772,sink,53927,bounce_53927_00772.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_53927_00772.mp4,ok,0.823895,0.000115,0.356323,1.180373,2026-05-28 22:21:54
772,hq,53927,bounce_53927_00772.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_53927_00772.mp4,ok,0.343875,0.000114,0.387415,0.731449,2026-05-28 22:21:55
774,source,53982,bounce_53982_00774.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_53982_00774.mp4,ok,1.117778,0.000140,0.373685,1.491654,2026-05-28 22:21:56
774,sink,53982,bounce_53982_00774.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_53982_00774.mp4,ok,0.259272,0.000133,0.382051,0.641506,2026-05-28 22:21:57
774,hq,53982,bounce_53982_00774.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_53982_00774.mp4,ok,0.688675,0.000128,0.390966,1.079815,2026-05-28 22:21:58
775,source,54013,bounce_54013_00775.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_54013_00775.mp4,ok,0.200097,0.000120,0.406843,0.607112,2026-05-28 22:21:59
775,sink,54013,bounce_54013_00775.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_54013_00775.mp4,ok,0.344952,0.000137,0.406834,0.751972,2026-05-28 22:22:00
775,hq,54013,bounce_54013_00775.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_54013_00775.mp4,ok,0.252689,0.000135,0.361679,0.614551,2026-05-28 22:22:00
777,source,54270,bounce_54270_00777.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_54270_00777.mp4,ok,0.695402,0.000137,0.398726,1.094314,2026-05-28 22:22:01
777,sink,54270,bounce_54270_00777.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_54270_00777.mp4,ok,0.373638,0.000150,0.408582,0.782410,2026-05-28 22:22:02
777,hq,54270,bounce_54270_00777.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_54270_00777.mp4,ok,1.332299,0.000134,0.362069,1.694546,2026-05-28 22:22:04
778,source,54319,bounce_54319_00778.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_54319_00778.mp4,ok,0.374090,0.000131,0.437078,0.811343,2026-05-28 22:22:05
778,sink,54319,bounce_54319_00778.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_54319_00778.mp4,ok,0.264619,0.000133,0.392169,0.656969,2026-05-28 22:22:05
778,hq,54319,bounce_54319_00778.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_54319_00778.mp4,ok,0.335763,0.000131,0.335138,0.671078,2026-05-28 22:22:06
779,source,54362,bounce_54362_00779.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_54362_00779.mp4,ok,0.261186,0.000131,0.391888,0.653248,2026-05-28 22:22:07
779,sink,54362,bounce_54362_00779.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_54362_00779.mp4,ok,0.204306,0.000125,0.410400,0.614875,2026-05-28 22:22:07
779,hq,54362,bounce_54362_00779.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_54362_00779.mp4,ok,0.544625,0.000124,0.367742,0.912534,2026-05-28 22:22:08
785,source,54481,bounce_54481_00785.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_54481_00785.mp4,ok,1.188057,0.000128,0.367208,1.555442,2026-05-28 22:22:10
785,sink,54481,bounce_54481_00785.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_54481_00785.mp4,ok,1.198123,0.000118,0.418288,1.616572,2026-05-28 22:22:11
785,hq,54481,bounce_54481_00785.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_54481_00785.mp4,ok,0.505213,0.000147,0.382077,0.887487,2026-05-28 22:22:12
798,source,55009,bounce_55009_00798.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_55009_00798.mp4,ok,0.993051,0.000140,0.393431,1.386674,2026-05-28 22:22:14
798,sink,55009,bounce_55009_00798.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_55009_00798.mp4,ok,0.762676,0.000161,0.350706,1.113593,2026-05-28 22:22:15
798,hq,55009,bounce_55009_00798.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_55009_00798.mp4,ok,1.584289,0.000121,0.426386,2.010837,2026-05-28 22:22:17
799,source,55054,bounce_55054_00799.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_55054_00799.mp4,ok,0.685200,0.000132,0.347610,1.032991,2026-05-28 22:22:18
799,sink,55054,bounce_55054_00799.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_55054_00799.mp4,ok,0.284647,0.000510,0.339901,0.625107,2026-05-28 22:22:18
799,hq,55054,bounce_55054_00799.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_55054_00799.mp4,ok,0.309640,0.000134,0.465600,0.775420,2026-05-28 22:22:19
800,source,55091,bounce_55091_00800.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_55091_00800.mp4,ok,0.263377,0.000136,0.370637,0.634199,2026-05-28 22:22:20
800,sink,55091,bounce_55091_00800.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_55091_00800.mp4,ok,0.404846,0.000119,0.407256,0.812259,2026-05-28 22:22:21
800,hq,55091,bounce_55091_00800.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_55091_00800.mp4,ok,0.437534,0.000132,0.346545,0.784259,2026-05-28 22:22:21
803,source,55409,bounce_55409_00803.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_55409_00803.mp4,ok,0.577701,0.000137,0.406902,0.984791,2026-05-28 22:22:22
803,sink,55409,bounce_55409_00803.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_55409_00803.mp4,ok,0.345725,0.000136,0.344657,0.690565,2026-05-28 22:22:23
803,hq,55409,bounce_55409_00803.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_55409_00803.mp4,ok,0.937433,0.000116,0.343301,1.280888,2026-05-28 22:22:24
804,source,55471,bounce_55471_00804.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_55471_00804.mp4,ok,0.267740,0.000134,0.450058,0.717986,2026-05-28 22:22:25
804,sink,55471,bounce_55471_00804.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_55471_00804.mp4,ok,0.364355,0.000120,0.379532,0.744050,2026-05-28 22:22:26
804,hq,55471,bounce_55471_00804.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_55471_00804.mp4,ok,0.791645,0.000120,0.356260,1.148065,2026-05-28 22:22:27
808,source,55742,bounce_55742_00808.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_55742_00808.mp4,ok,1.141089,0.000116,0.437502,1.578757,2026-05-28 22:22:31
808,sink,55742,bounce_55742_00808.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_55742_00808.mp4,ok,1.127810,0.000131,0.451114,1.579109,2026-05-28 22:22:33
809,source,56468,bounce_56468_00809.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_56468_00809.mp4,ok,0.299776,0.000114,0.346561,0.646490,2026-05-28 22:22:33
809,sink,56468,bounce_56468_00809.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_56468_00809.mp4,ok,1.145274,0.000132,0.381788,1.527240,2026-05-28 22:22:35
809,hq,56468,bounce_56468_00809.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_56468_00809.mp4,ok,1.509144,0.000128,0.416881,1.926201,2026-05-28 22:22:37
810,source,56631,bounce_56631_00810.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_56631_00810.mp4,failed,1.169012,0.000000,0.000000,1.169222,2026-05-28 22:22:38
810,sink,56631,bounce_56631_00810.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_56631_00810.mp4,failed,0.647264,0.000000,0.000000,0.647412,2026-05-28 22:22:39
811,source,56866,bounce_56866_00811.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_56866_00811.mp4,ok,1.035262,0.000139,0.416259,1.451712,2026-05-28 22:22:40
811,sink,56866,bounce_56866_00811.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_56866_00811.mp4,ok,0.876091,0.000116,0.390724,1.266976,2026-05-28 22:22:41
811,hq,56866,bounce_56866_00811.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_56866_00811.mp4,ok,0.955381,0.000136,0.346098,1.301665,2026-05-28 22:22:43
812,source,56911,bounce_56911_00812.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_56911_00812.mp4,ok,0.217794,0.000118,0.382555,0.600512,2026-05-28 22:22:43
812,sink,56911,bounce_56911_00812.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_56911_00812.mp4,ok,0.366870,0.000134,0.411708,0.778764,2026-05-28 22:22:44
813,source,57079,bounce_57079_00813.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_57079_00813.mp4,ok,0.303205,0.000121,0.351285,0.654656,2026-05-28 22:22:45
813,sink,57079,bounce_57079_00813.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_57079_00813.mp4,ok,1.032620,0.000120,0.425360,1.458144,2026-05-28 22:22:46
815,source,57288,bounce_57288_00815.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_57288_00815.mp4,ok,1.078469,0.000126,0.362114,1.440755,2026-05-28 22:22:48
815,sink,57288,bounce_57288_00815.mp4,/home/jetson/Desktop/cv_output/bounce_clips/sink/bounce_57288_00815.mp4,ok,0.733899,0.000123,0.371704,1.105770,2026-05-28 22:22:49
815,hq,57288,bounce_57288_00815.mp4,/home/jetson/Desktop/cv_output/bounce_clips/hq/bounce_57288_00815.mp4,ok,1.679160,0.000142,0.388317,2.067671,2026-05-28 22:22:51
820,source,57397,bounce_57397_00820.mp4,/home/jetson/Desktop/cv_output/bounce_clips/source/bounce_57397_00820.mp4,ok,0.693877,0.000116,0.366073,1.060107,2026-05-28 22:22:52
